deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size
0.66	-0.109804797027455	-0.157830293927095	-0.0617793001278158	487	sample	1	ROM
0.66	-0.109783999066888	-0.157436584090703	-0.0621314140430737	487	sample	1	ROM
0.67	-0.111418602912271	-0.160446761067987	-0.0623904447565545	487	sample	1	ROM
0.67	-0.108933683282159	-0.156829390171391	-0.0610379763929269	487	sample	1	ROM
0.68	-0.115483067937341	-0.164516250256252	-0.0664498856184293	487	sample	1	ROM
0.68	-0.109797879323286	-0.15765604824108	-0.0619397104054912	487	sample	1	ROM
0.69	-0.11008589616684	-0.157720919415316	-0.0624508729183635	487	sample	1	ROM
0.69	-0.105676790921511	-0.152755207645007	-0.058598374198015	487	sample	1	ROM
0.7	-0.113274622531411	-0.1615574798416	-0.064991765221222	487	sample	1	ROM
0.7	-0.1089279069062	-0.15625792169641	-0.0615978921159897	487	sample	1	ROM
0.71	-0.121032376368326	-0.17227357178741	-0.0697911809492414	487	sample	1	ROM
0.71	-0.109258782668146	-0.15703595737866	-0.0614816079576328	487	sample	1	ROM
0.72	-0.112301220606288	-0.160287230154582	-0.0643152110579928	487	sample	1	ROM
0.72	-0.112717142288932	-0.161026594171971	-0.0644076904058927	487	sample	1	ROM
0.73	-0.116823724850861	-0.167577986378291	-0.0660694633234322	487	sample	1	ROM
0.73	-0.106715462546407	-0.154265043434229	-0.0591658816585846	487	sample	1	ROM
0.74	-0.113502138202427	-0.162146723004548	-0.0648575534003052	487	sample	1	ROM
0.74	-0.1094940446376	-0.157537265852008	-0.0614508234231921	487	sample	1	ROM
0.75	-0.11033254905223	-0.156761273502049	-0.0639038246024101	487	sample	1	ROM
0.75	-0.114138070569434	-0.162457803169033	-0.0658183379698344	487	sample	1	ROM
0.76	-0.110390896058941	-0.157991883900027	-0.0627899082178559	487	sample	1	ROM
0.76	-0.11585541476823	-0.166337508205595	-0.0653733213308658	487	sample	1	ROM
0.77	-0.10973840774771	-0.157330495117527	-0.0621463203778925	487	sample	1	ROM
0.77	-0.115958734622143	-0.165173316474912	-0.0667441527693745	487	sample	1	ROM
0.78	-0.121634917585195	-0.172467487536231	-0.0708023476341584	487	sample	1	ROM
0.78	-0.113726645836947	-0.161987460349967	-0.0654658313239277	487	sample	1	ROM
0.79	-0.116043791946376	-0.16669266195885	-0.0653949219339019	487	sample	1	ROM
0.79	-0.112839433453479	-0.160603828638718	-0.06507503826824	487	sample	1	ROM
0.8	-0.114370186940899	-0.163616846047175	-0.0651235278346229	487	sample	1	ROM
0.8	-0.112834973776149	-0.161133553108864	-0.0645363944434331	487	sample	1	ROM
0.81	-0.113693901809234	-0.162110473231158	-0.06527733038731	487	sample	1	ROM
0.81	-0.111142090401608	-0.158918282826406	-0.0633658979768101	487	sample	1	ROM
0.82	-0.114004410245131	-0.162811876218077	-0.0651969442721854	487	sample	1	ROM
0.82	-0.10795613445143	-0.155277701321804	-0.0606345675810569	487	sample	1	ROM
0.83	-0.116017202446988	-0.166693183699702	-0.0653412211942736	487	sample	1	ROM
0.83	-0.112984688123725	-0.161377699206392	-0.0645916770410587	487	sample	1	ROM
0.84	-0.115334156467235	-0.164584524075484	-0.0660837888589857	487	sample	1	ROM
0.84	-0.112614268756076	-0.160885625890938	-0.0643429116212149	487	sample	1	ROM
0.85	-0.123686456057603	-0.175796066429797	-0.0715768456854097	487	sample	1	ROM
0.85	-0.113037103286392	-0.161714388698489	-0.0643598178742947	487	sample	1	ROM
0.86	-0.115592284703072	-0.165074254498321	-0.0661103149078226	487	sample	1	ROM
0.86	-0.11845294854492	-0.169202422110271	-0.0677034749795689	487	sample	1	ROM
0.87	-0.104039195945858	-0.148311914004314	-0.0597664778874017	487	sample	1	ROM
0.87	-0.112176138964523	-0.161367295398374	-0.0629849825306723	487	sample	1	ROM
0.88	-0.121981220089307	-0.173975013107421	-0.069987427071193	487	sample	1	ROM
0.88	-0.113356188901095	-0.162763029930249	-0.0639493478719402	487	sample	1	ROM
0.89	-0.113005871695078	-0.161748798549099	-0.0642629448410571	487	sample	1	ROM
0.89	-0.115465972012325	-0.164900987791598	-0.0660309562330509	487	sample	1	ROM
0.9	-0.114531085874446	-0.163231509188594	-0.0658306625602967	487	sample	1	ROM
0.9	-0.119432988453518	-0.170454507089839	-0.0684114698171966	487	sample	1	ROM
0.91	-0.120392470359534	-0.172924645593882	-0.0678602951251863	487	sample	1	ROM
0.91	-0.117087840720787	-0.168211134142412	-0.0659645472991628	487	sample	1	ROM
0.92	-0.108768241450278	-0.156772123091667	-0.0607643598088884	487	sample	1	ROM
0.92	-0.123208157257692	-0.174819073180451	-0.071597241334933	487	sample	1	ROM
0.93	-0.128918310534362	-0.182929450475789	-0.0749071705929355	487	sample	1	ROM
0.93	-0.122348079403203	-0.175091093282396	-0.0696050655240105	487	sample	1	ROM
0.94	-0.123153137853057	-0.175197970086084	-0.0711083056200303	487	sample	1	ROM
0.94	-0.11104997003241	-0.160052874803927	-0.0620470652608934	487	sample	1	ROM
0.95	-0.127187813370173	-0.180327555056598	-0.0740480716837479	487	sample	1	ROM
0.95	-0.114772578888003	-0.164314732897432	-0.0652304248785733	487	sample	1	ROM
0.96	-0.121361798303642	-0.172655808897977	-0.0700677877093062	487	sample	1	ROM
0.96	-0.119099280769336	-0.169041084700492	-0.0691574768381803	487	sample	1	ROM
0.97	-0.111353600552385	-0.160058968788068	-0.0626482323167031	487	sample	1	ROM
0.97	-0.110795291074473	-0.156948663535976	-0.06464191861297	487	sample	1	ROM
0.98	-0.129405200248516	-0.18362421424066	-0.0751861862563717	487	sample	1	ROM
0.98	-0.119203457275364	-0.170755773633289	-0.0676511409174389	487	sample	1	ROM
0.2	-0.105064782346083	-0.1518857864215	-0.0582437782706668	487	mean	1	ROM
0.2	-0.103755415165653	-0.150790340937035	-0.0567204893942713	487	mean	1	ROM
0.21	-0.103467241155238	-0.150288482024325	-0.0566460002861507	487	mean	1	ROM
0.21	-0.105040089825135	-0.15230647426935	-0.05777370538092	487	mean	1	ROM
0.22	-0.104779856964971	-0.151575177971744	-0.0579845359581971	487	mean	1	ROM
0.22	-0.106612820539138	-0.153510500286021	-0.0597151407922547	487	mean	1	ROM
0.23	-0.105422204953571	-0.152490960598584	-0.0583534493085593	487	mean	1	ROM
0.23	-0.104486959134953	-0.151419103228496	-0.0575548150414097	487	mean	1	ROM
0.24	-0.105270570589026	-0.152436044831996	-0.0581050963460555	487	mean	1	ROM
0.24	-0.105195082088189	-0.152081284115054	-0.0583088800613237	487	mean	1	ROM
0.25	-0.102669099648852	-0.149568344478321	-0.0557698548193821	487	mean	1	ROM
0.25	-0.103914732025074	-0.150723559577182	-0.0571059044729647	487	mean	1	ROM
0.26	-0.105696162075183	-0.152929507716711	-0.0584628164336557	487	mean	1	ROM
0.26	-0.104118925955747	-0.150938610888862	-0.0572992410226322	487	mean	1	ROM
0.27	-0.104566688027535	-0.151685921728862	-0.0574474543262087	487	mean	1	ROM
0.27	-0.1042883388483	-0.151189476060968	-0.0573872016356323	487	mean	1	ROM
0.28	-0.10623602654117	-0.15303679650396	-0.0594352565783791	487	mean	1	ROM
0.28	-0.106119461227437	-0.152948129867439	-0.0592907925874356	487	mean	1	ROM
0.29	-0.103301903926918	-0.150319354448366	-0.0562844534054693	487	mean	1	ROM
0.29	-0.102525088747284	-0.148728481405507	-0.056321696089061	487	mean	1	ROM
0.3	-0.104509404458022	-0.151410156973239	-0.057608651942805	487	mean	1	ROM
0.3	-0.106277272267061	-0.153337015573912	-0.0592175289602095	487	mean	1	ROM
0.31	-0.106932028327604	-0.154433270758591	-0.0594307858966175	487	mean	1	ROM
0.31	-0.104023175783989	-0.151014858550393	-0.057031493017584	487	mean	1	ROM
0.32	-0.103351411420275	-0.149796881202027	-0.0569059416385229	487	mean	1	ROM
0.32	-0.105398519093761	-0.152502226670468	-0.0582948115170532	487	mean	1	ROM
0.33	-0.105485541363712	-0.152631731371003	-0.0583393513564219	487	mean	1	ROM
0.33	-0.106385626398815	-0.153348929929589	-0.0594223228680415	487	mean	1	ROM
0.34	-0.10427064760438	-0.151250239413543	-0.0572910557952168	487	mean	1	ROM
0.34	-0.104742560470175	-0.151590711278741	-0.0578944096616094	487	mean	1	ROM
0.35	-0.107093466158787	-0.154686620130895	-0.059500312186678	487	mean	1	ROM
0.35	-0.104597008777881	-0.151472789574654	-0.0577212279811091	487	mean	1	ROM
0.36	-0.105334090675012	-0.152265037791726	-0.0584031435582986	487	mean	1	ROM
0.36	-0.106270927374956	-0.153800862606386	-0.0587409921435265	487	mean	1	ROM
0.37	-0.105104695489412	-0.152227418424104	-0.0579819725547191	487	mean	1	ROM
0.37	-0.105784685528582	-0.153017783619219	-0.0585515874379449	487	mean	1	ROM
0.38	-0.104536839042449	-0.151475914222668	-0.0575977638622293	487	mean	1	ROM
0.38	-0.103781698152032	-0.150771195433437	-0.0567922008706263	487	mean	1	ROM
0.39	-0.101722913752407	-0.148094843712587	-0.0553509837922272	487	mean	1	ROM
0.39	-0.106151146081079	-0.15343179490637	-0.0588704972557884	487	mean	1	ROM
0.4	-0.106092366717283	-0.153139574768555	-0.0590451586660103	487	mean	1	ROM
0.4	-0.107548603397077	-0.155271403017922	-0.0598258037762333	487	mean	1	ROM
0.41	-0.105822070300519	-0.153061543826533	-0.0585825967745047	487	mean	1	ROM
0.41	-0.107971830340867	-0.155667536915881	-0.0602761237658525	487	mean	1	ROM
0.42	-0.107222987864523	-0.154428600837647	-0.0600173748913986	487	mean	1	ROM
0.42	-0.107444404093183	-0.154977163687113	-0.059911644499252	487	mean	1	ROM
0.43	-0.105909811841466	-0.152887276690029	-0.0589323469929033	487	mean	1	ROM
0.43	-0.107068113425489	-0.154827441205884	-0.0593087856450938	487	mean	1	ROM
0.44	-0.108444925452237	-0.156290587135415	-0.0605992637690599	487	mean	1	ROM
0.44	-0.106001055706533	-0.152742435310416	-0.0592596761026501	487	mean	1	ROM
0.45	-0.103365535830771	-0.150385988683953	-0.056345082977589	487	mean	1	ROM
0.45	-0.105319342915644	-0.152575188918583	-0.0580634969127059	487	mean	1	ROM
0.46	-0.108408371733057	-0.156241839309419	-0.0605749041566947	487	mean	1	ROM
0.46	-0.10577078880814	-0.152919649856413	-0.0586219277598665	487	mean	1	ROM
0.47	-0.10642496495466	-0.153563915722835	-0.0592860141864849	487	mean	1	ROM
0.47	-0.106797682260138	-0.153935928342546	-0.0596594361777298	487	mean	1	ROM
0.48	-0.105785346335014	-0.152705679018393	-0.0588650136516345	487	mean	1	ROM
0.48	-0.107564533078067	-0.155161356379964	-0.0599677097761712	487	mean	1	ROM
0.49	-0.107155153239803	-0.154382020753846	-0.0599282857257594	487	mean	1	ROM
0.49	-0.111098969828936	-0.159238028672551	-0.0629599109853207	487	mean	1	ROM
0.5	-0.106077376613286	-0.153299092960379	-0.0588556602661929	487	mean	1	ROM
0.5	-0.104648812903582	-0.151379096369553	-0.057918529437611	487	mean	1	ROM
0.51	-0.110455291750508	-0.158527172718953	-0.0623834107820625	487	mean	1	ROM
0.51	-0.107893255741304	-0.15507101821195	-0.0607154932706573	487	mean	1	ROM
0.52	-0.10937870757896	-0.156848588079835	-0.0619088270780853	487	mean	1	ROM
0.52	-0.10632944096313	-0.153555992311074	-0.0591028896151851	487	mean	1	ROM
0.53	-0.107100723383304	-0.15418566316458	-0.0600157836020282	487	mean	1	ROM
0.53	-0.108293301059405	-0.155920361838963	-0.0606662402798473	487	mean	1	ROM
0.54	-0.105457120586709	-0.152404903433502	-0.0585093377399156	487	mean	1	ROM
0.54	-0.106505861375153	-0.153410762643206	-0.0596009601071004	487	mean	1	ROM
0.55	-0.109344706193545	-0.157059966383744	-0.0616294460033465	487	mean	1	ROM
0.55	-0.108648879640409	-0.156387190643454	-0.0609105686373647	487	mean	1	ROM
0.56	-0.110732589017233	-0.158966781699261	-0.0624983963352048	487	mean	1	ROM
0.56	-0.108867472145348	-0.156577127764138	-0.0611578165265583	487	mean	1	ROM
0.57	-0.112014712916429	-0.16028544316233	-0.0637439826705269	487	mean	1	ROM
0.57	-0.110330606082315	-0.158282566443756	-0.0623786457208737	487	mean	1	ROM
0.58	-0.105306775875815	-0.152407153499112	-0.0582063982525179	487	mean	1	ROM
0.58	-0.109950029160502	-0.158445037503527	-0.0614550208174779	487	mean	1	ROM
0.59	-0.106173959362422	-0.153630409491604	-0.0587175092332409	487	mean	1	ROM
0.59	-0.108369880556715	-0.155886097016535	-0.0608536640968951	487	mean	1	ROM
0.6	-0.110152170805361	-0.158112057804791	-0.0621922838059301	487	mean	1	ROM
0.6	-0.111876318140656	-0.159893007385369	-0.0638596288959429	487	mean	1	ROM
0.61	-0.10742186965329	-0.154848951238099	-0.0599947880684804	487	mean	1	ROM
0.61	-0.109926736751136	-0.157622207791133	-0.0622312657111384	487	mean	1	ROM
0.62	-0.106768505690304	-0.154489426774157	-0.0590475846064505	487	mean	1	ROM
0.62	-0.107846602327055	-0.155051081011307	-0.0606421236428022	487	mean	1	ROM
0.63	-0.11064238493059	-0.159122890053597	-0.0621618798075836	487	mean	1	ROM
0.63	-0.109461532118957	-0.157122257330654	-0.0618008069072608	487	mean	1	ROM
0.64	-0.110005140797122	-0.158205416168331	-0.0618048654259119	487	mean	1	ROM
0.64	-0.110460626703968	-0.158490528265547	-0.06243072514239	487	mean	1	ROM
0.65	-0.0994027869722982	-0.142508536900967	-0.0562970370436297	487	mean	1	ROM
0.65	-0.109497671035961	-0.157109039351095	-0.0618863027208261	487	mean	1	ROM
0.66	-0.113150648812774	-0.161399841831986	-0.0649014557935614	487	mean	1	ROM
0.66	-0.112878407642055	-0.161286882046647	-0.0644699332374633	487	mean	1	ROM
0.67	-0.11051880535075	-0.157788522458534	-0.063249088242965	487	mean	1	ROM
0.67	-0.112799160450816	-0.161013991271438	-0.0645843296301935	487	mean	1	ROM
0.68	-0.11273366582608	-0.160789398098927	-0.0646779335532337	487	mean	1	ROM
0.68	-0.10869450791839	-0.156355310330097	-0.0610337055066834	487	mean	1	ROM
0.69	-0.109894707879766	-0.157593522791579	-0.0621958929679527	487	mean	1	ROM
0.69	-0.109864519304435	-0.157678718527992	-0.0620503200808786	487	mean	1	ROM
0.7	-0.115181946644685	-0.165005056963504	-0.0653588363258669	487	mean	1	ROM
0.7	-0.109943576724952	-0.157923771873218	-0.0619633815766863	487	mean	1	ROM
0.71	-0.117302340655248	-0.167784522476897	-0.0668201588335994	487	mean	1	ROM
0.71	-0.107815106904933	-0.155224510067132	-0.0604057037427344	487	mean	1	ROM
0.72	-0.110935900543716	-0.158631528119455	-0.0632402729679783	487	mean	1	ROM
0.72	-0.112641316974778	-0.162008245340266	-0.0632743886092894	487	mean	1	ROM
0.73	-0.111729452339414	-0.159603925980766	-0.0638549786980619	487	mean	1	ROM
0.73	-0.107360406751845	-0.15475508984554	-0.0599657236581511	487	mean	1	ROM
0.74	-0.113104376429985	-0.161309990485495	-0.0648987623744742	487	mean	1	ROM
0.74	-0.113021615806042	-0.161384284606796	-0.0646589470052887	487	mean	1	ROM
0.75	-0.11165721652108	-0.159891128185576	-0.0634233048565839	487	mean	1	ROM
0.75	-0.108329391326885	-0.155452005481182	-0.0612067771725871	487	mean	1	ROM
0.76	-0.102062820181439	-0.145510758489347	-0.0586148818735316	487	mean	1	ROM
0.76	-0.110221040128282	-0.1579513849353	-0.0624906953212632	487	mean	1	ROM
0.77	-0.119256749767093	-0.170117926677095	-0.0683955728570914	487	mean	1	ROM
0.77	-0.110288089855327	-0.158320183804438	-0.0622559959062161	487	mean	1	ROM
0.78	-0.119807147246133	-0.171238173191092	-0.0683761213011727	487	mean	1	ROM
0.78	-0.109947213437786	-0.157910118505193	-0.0619843083703797	487	mean	1	ROM
0.79	-0.111148400282644	-0.158860211445986	-0.0634365891193016	487	mean	1	ROM
0.79	-0.115612332384859	-0.165639971124573	-0.065584693645144	487	mean	1	ROM
0.8	-0.119465865904428	-0.17037527438702	-0.0685564574218357	487	mean	1	ROM
0.8	-0.112258977147752	-0.16024256599589	-0.0642753882996144	487	mean	1	ROM
0.81	-0.112391233820358	-0.161181175957349	-0.063601291683367	487	mean	1	ROM
0.81	-0.112540756291084	-0.160963784750085	-0.064117727832084	487	mean	1	ROM
0.82	-0.115391408793155	-0.164333360641226	-0.0664494569450834	487	mean	1	ROM
0.82	-0.113441252807577	-0.162184718866114	-0.0646977867490406	487	mean	1	ROM
0.83	-0.111095267972037	-0.158916653367836	-0.0632738825762384	487	mean	1	ROM
0.83	-0.11687110847778	-0.167379113685305	-0.0663631032702542	487	mean	1	ROM
0.84	-0.113079173194883	-0.1615418359449	-0.0646165104448658	487	mean	1	ROM
0.84	-0.111111737843042	-0.159007947559373	-0.0632155281267105	487	mean	1	ROM
0.85	-0.109892676135994	-0.156561532287942	-0.0632238199840448	487	mean	1	ROM
0.85	-0.114096277813589	-0.162888556826835	-0.0653039988003419	487	mean	1	ROM
0.86	-0.115042648900213	-0.163930675635752	-0.0661546221646751	487	mean	1	ROM
0.86	-0.121365203991517	-0.172891849102702	-0.0698385588803315	487	mean	1	ROM
0.87	-0.120024311572661	-0.171461338550036	-0.0685872845952852	487	mean	1	ROM
0.87	-0.110396237904091	-0.158443345666675	-0.0623491301415071	487	mean	1	ROM
0.88	-0.112094306591381	-0.160164366333043	-0.0640242468497186	487	mean	1	ROM
0.88	-0.109633196686058	-0.156963508323177	-0.0623028850489395	487	mean	1	ROM
0.89	-0.117887803978559	-0.16670098875603	-0.0690746192010872	487	mean	1	ROM
0.89	-0.113345766240271	-0.161931207680122	-0.0647603248004203	487	mean	1	ROM
0.9	-0.119291491944558	-0.170213646518897	-0.0683693373702181	487	mean	1	ROM
0.9	-0.102644840050737	-0.146782654129538	-0.0585070259719349	487	mean	1	ROM
0.91	-0.119434767043839	-0.170335877941917	-0.0685336561457615	487	mean	1	ROM
0.91	-0.111045978864131	-0.15689359971854	-0.0651983580097216	487	mean	1	ROM
0.92	-0.114173142796321	-0.16215504718975	-0.066191238402891	487	mean	1	ROM
0.92	-0.117541334231271	-0.167036957491968	-0.0680457109705735	487	mean	1	ROM
0.93	-0.116441958185131	-0.165601353232744	-0.0672825631375177	487	mean	1	ROM
0.93	-0.115214876544556	-0.164215464461842	-0.0662142886272696	487	mean	1	ROM
0.94	-0.117136699438603	-0.165878457570611	-0.0683949413065956	487	mean	1	ROM
0.94	-0.121913861725884	-0.173881053714186	-0.0699466697375827	487	mean	1	ROM
0.95	-0.117829032579827	-0.168930229407244	-0.0667278357524102	487	mean	1	ROM
0.95	-0.120300187658976	-0.171354239343326	-0.0692461359746252	487	mean	1	ROM
0.96	-0.121548704163112	-0.171841890424893	-0.0712555179013302	487	mean	1	ROM
0.96	-0.126738428360356	-0.180232332034382	-0.0732445246863301	487	mean	1	ROM
0.97	-0.117246597975628	-0.166082278144628	-0.0684109178066281	487	mean	1	ROM
0.97	-0.116353077645265	-0.167264246710022	-0.0654419085805072	487	mean	1	ROM
0.98	-0.113448527377715	-0.161491747165787	-0.065405307589644	487	mean	1	ROM
0.98	-0.129166304353492	-0.183437178000616	-0.074895430706369	487	mean	1	ROM
0.2	-0.103977355127826	-0.150858803176262	-0.0570959070793892	487	pmm	1	ROM
0.2	-0.105010750015334	-0.152028293335847	-0.0579932066948206	487	pmm	1	ROM
0.21	-0.102626028454527	-0.14956301174164	-0.0556890451674146	487	pmm	1	ROM
0.21	-0.106595219512048	-0.154149533881215	-0.0590409051428802	487	pmm	1	ROM
