deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size
0.23	-0.0407512708953226	-0.178140765632558	0.0966382238419127	37	na.omit	0.1	ROM
0.24	-0.0734397567537849	-0.199838497556307	0.0529589840487371	36	na.omit	0.1	ROM
0.24	-0.255466314534229	-0.446788196865324	-0.064144432203134	36	na.omit	0.1	ROM
0.25	-0.224296246882984	-0.426085535155842	-0.0225069586101258	36	na.omit	0.1	ROM
0.25	-0.0791279347635172	-0.27672051046348	0.118464640936446	36	na.omit	0.1	ROM
0.26	-0.236586998879718	-0.453080563283106	-0.0200934344763306	36	na.omit	0.1	ROM
0.26	0.0705895108149304	-0.109175699939695	0.250354721569555	36	na.omit	0.1	ROM
0.27	-0.242434560973822	-0.596671466518918	0.111802344571274	35	na.omit	0.1	ROM
0.27	-0.166847154646088	-0.386324757800252	0.0526304485080757	35	na.omit	0.1	ROM
0.28	-0.0676542296166223	-0.199227585501722	0.063919126268477	35	na.omit	0.1	ROM
0.28	-0.00744173656747778	-0.181605406015336	0.166721932880381	35	na.omit	0.1	ROM
0.29	-0.41545288441255	-0.727517400939725	-0.103388367885375	34	na.omit	0.1	ROM
0.29	-0.0413349186100942	-0.165299773661922	0.0826299364417334	34	na.omit	0.1	ROM
0.3	-0.176756094595417	-0.32756317720785	-0.0259490119829844	34	na.omit	0.1	ROM
0.3	-0.163419454182546	-0.332987226724423	0.00614831835933116	34	na.omit	0.1	ROM
0.31	-0.090500693942487	-0.267768097197483	0.0867667093125089	33	na.omit	0.1	ROM
0.31	-0.18398186350105	-0.316027968829573	-0.0519357581725268	33	na.omit	0.1	ROM
0.32	-0.124491644263495	-0.359826420110561	0.11084313158357	33	na.omit	0.1	ROM
0.32	-0.152104867751129	-0.324664817919209	0.020455082416951	33	na.omit	0.1	ROM
0.33	-0.253985903177145	-0.481703744605576	-0.0262680617487141	32	na.omit	0.1	ROM
0.33	-0.0399993689750063	-0.212518283117468	0.132519545167455	32	na.omit	0.1	ROM
0.34	-0.0181897722276935	-0.101763046618118	0.0653835021627314	32	na.omit	0.1	ROM
0.34	-0.0451589226091784	-0.280276615492953	0.189958770274596	32	na.omit	0.1	ROM
0.35	-0.00839401176861434	-0.218483654156913	0.201695630619684	31	na.omit	0.1	ROM
0.35	-0.128967416314977	-0.310067268335993	0.0521324357060396	31	na.omit	0.1	ROM
0.36	0.0513093437084256	-0.131456699035163	0.234075386452015	31	na.omit	0.1	ROM
0.36	-0.0685984432468313	-0.210727689895869	0.0735308034022068	31	na.omit	0.1	ROM
0.37	-0.116022668535562	-0.339456552709964	0.107411215638839	30	na.omit	0.1	ROM
0.37	0.0176250794814776	-0.192445586384605	0.22769574534756	30	na.omit	0.1	ROM
0.38	-0.0880341180656111	-0.250535325287898	0.0744670891566762	30	na.omit	0.1	ROM
0.38	-0.16916814076637	-0.335360305153075	-0.00297597637966371	30	na.omit	0.1	ROM
0.39	-0.209899187311193	-0.330457447863215	-0.0893409267591703	29	na.omit	0.1	ROM
0.39	0.0175491539978994	-0.155433313805245	0.190531621801043	29	na.omit	0.1	ROM
0.4	-0.150644127580266	-0.370223050801959	0.0689347956414266	29	na.omit	0.1	ROM
0.4	-0.25206691892412	-0.441975520888898	-0.0621583169593419	29	na.omit	0.1	ROM
