deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size
0.24	-0.0686340229531779	-0.153962703996576	0.0166946580902205	92	na.omit	0.25	ROM
0.25	-0.0800697261727114	-0.223324978646896	0.0631855263014734	91	na.omit	0.25	ROM
0.25	-0.127372109700225	-0.211043369168725	-0.0437008502317248	91	na.omit	0.25	ROM
0.26	-0.154575476400047	-0.268988734421007	-0.0401622183790875	90	na.omit	0.25	ROM
0.26	-0.129531114528632	-0.210894053410443	-0.0481681756468202	90	na.omit	0.25	ROM
0.27	-0.127245849462631	-0.20953445964402	-0.0449572392812406	88	na.omit	0.25	ROM
0.27	0.0108246459770116	-0.102766234576199	0.124415526530222	88	na.omit	0.25	ROM
0.28	-0.194785531971232	-0.349573680641235	-0.0399973833012288	87	na.omit	0.25	ROM
0.28	-0.165526359184309	-0.285118083497334	-0.0459346348712841	87	na.omit	0.25	ROM
0.29	-0.0712665398305366	-0.157652505990456	0.0151194263293827	86	na.omit	0.25	ROM
0.29	-0.100474044619219	-0.198988369904066	-0.00195971933437171	86	na.omit	0.25	ROM
0.3	-0.100714218702491	-0.203118331472787	0.00168989406780526	85	na.omit	0.25	ROM
0.3	-0.111009119576676	-0.207750577023316	-0.0142676621300367	85	na.omit	0.25	ROM
0.31	-0.243600281811741	-0.428395901307711	-0.0588046623157699	83	na.omit	0.25	ROM
0.31	0.0135337697917398	-0.0952779111962834	0.122345450779763	83	na.omit	0.25	ROM
0.32	-0.0465441975666568	-0.123825752627023	0.0307373574937096	82	na.omit	0.25	ROM
0.32	-0.0586856762501645	-0.179119107674673	0.0617477551743441	82	na.omit	0.25	ROM
0.33	-0.0816513991092594	-0.199213899061774	0.035911100843255	81	na.omit	0.25	ROM
0.33	-0.110596031182879	-0.209971046563335	-0.0112210158024233	81	na.omit	0.25	ROM
0.34	-0.124845761266922	-0.245177160379054	-0.0045143621547903	80	na.omit	0.25	ROM
0.34	-0.126664364910484	-0.245777417380949	-0.00755131244001797	80	na.omit	0.25	ROM
0.35	-0.0177487402128212	-0.100494206920426	0.0649967264947838	79	na.omit	0.25	ROM
0.35	-0.0168616208818098	-0.115444150053358	0.0817209082897384	79	na.omit	0.25	ROM
0.36	-0.0977800481515546	-0.196166374118099	0.000606277814990341	77	na.omit	0.25	ROM
0.36	-0.127438529449524	-0.228822448400823	-0.0260546104982247	77	na.omit	0.25	ROM
0.37	-0.0805470993422894	-0.190128730485959	0.0290345318013799	76	na.omit	0.25	ROM
0.37	-0.0435613204944584	-0.12663800347922	0.0395153624903027	76	na.omit	0.25	ROM
0.38	-0.0652329436898855	-0.157233250206307	0.0267673628265363	75	na.omit	0.25	ROM
0.38	-0.0627239803245139	-0.142655577931231	0.0172076172822029	75	na.omit	0.25	ROM
0.39	-0.149106242450811	-0.273730355273403	-0.0244821296282198	74	na.omit	0.25	ROM
0.39	-0.0197948910154235	-0.110520187693492	0.0709304056626449	74	na.omit	0.25	ROM
0.4	-0.174845700393678	-0.300342284316104	-0.0493491164712517	73	na.omit	0.25	ROM
0.4	-0.20096353509201	-0.372890920465015	-0.0290361497190052	73	na.omit	0.25	ROM
0.41	-0.0779939176477426	-0.163954390136141	0.00796655484065541	71	na.omit	0.25	ROM
0.41	-0.119158590428414	-0.285374509768604	0.0470573289117757	71	na.omit	0.25	ROM
0.42	-0.125538121913038	-0.256651854390185	0.00557561056410835	70	na.omit	0.25	ROM
0.42	-0.0738444152463055	-0.173516032000487	0.025827201507876	70	na.omit	0.25	ROM
0.43	-0.0876046304135201	-0.198672909335862	0.0234636485088215	69	na.omit	0.25	ROM
0.43	-0.239771994852159	-0.425272710397679	-0.054271279306639	69	na.omit	0.25	ROM
0.44	-0.141380070920871	-0.242675011366276	-0.0400851304754662	68	na.omit	0.25	ROM
0.44	-0.0894249961008319	-0.185884011866576	0.00703401966491242	68	na.omit	0.25	ROM
0.45	-0.0708619101790108	-0.195204230240431	0.0534804098824097	67	na.omit	0.25	ROM
0.45	-0.118120853942263	-0.212013934196199	-0.0242277736883274	67	na.omit	0.25	ROM
0.46	-0.0856775444753402	-0.188301464404871	0.0169463754541902	65	na.omit	0.25	ROM
0.46	-0.100746433935587	-0.185821702447942	-0.0156711654232326	65	na.omit	0.25	ROM
0.47	-0.145190634266132	-0.268421401985026	-0.0219598665472382	64	na.omit	0.25	ROM
0.47	-0.198826690258013	-0.333904590065752	-0.0637487904502749	64	na.omit	0.25	ROM
0.48	-0.153949693378098	-0.276285058549204	-0.0316143282069912	63	na.omit	0.25	ROM
0.48	-0.0395070431923943	-0.139368566853029	0.0603544804682404	63	na.omit	0.25	ROM
0.49	-0.114285907518941	-0.262614712765761	0.0340428977278794	62	na.omit	0.25	ROM
0.49	-0.131653937994522	-0.235870936942973	-0.0274369390460707	62	na.omit	0.25	ROM
0.5	-0.0739984233067332	-0.183981288095659	0.0359844414821927	61	na.omit	0.25	ROM
0.5	-0.101460884096711	-0.222553010649999	0.0196312424565772	61	na.omit	0.25	ROM
0.51	-0.0816052277147548	-0.195897621583864	0.0326871661543549	59	na.omit	0.25	ROM
0.51	-0.130486439460375	-0.259186471802936	-0.0017864071178128	59	na.omit	0.25	ROM
0.52	-0.0391409739254272	-0.149123979868652	0.0708420320177977	58	na.omit	0.25	ROM
0.52	-0.0988558520053359	-0.230311834486448	0.0326001304757762	58	na.omit	0.25	ROM
0.53	-0.1573428982068	-0.347435432452914	0.0327496360393134	57	na.omit	0.25	ROM
0.53	-0.0756736782287595	-0.193039177713923	0.0416918212564036	57	na.omit	0.25	ROM
0.54	-0.0938688447703586	-0.226133150292222	0.0383954607515052	56	na.omit	0.25	ROM
0.54	-0.152612835253022	-0.360146542955344	0.0549208724492999	56	na.omit	0.25	ROM
0.55	-0.114275177882453	-0.252638245190066	0.0240878894251605	54	na.omit	0.25	ROM
0.55	-0.127804038650225	-0.255682428820543	7.43515200928024e-05	54	na.omit	0.25	ROM
0.56	-0.181336362369383	-0.322833175237252	-0.0398395495015136	53	na.omit	0.25	ROM
0.56	-0.0796000406329269	-0.189104895457344	0.0299048141914904	53	na.omit	0.25	ROM
0.57	-0.097514668102024	-0.195813252681131	0.000783916477082675	52	na.omit	0.25	ROM
0.57	-0.0487035467959961	-0.197903670669733	0.100496577077741	52	na.omit	0.25	ROM
0.58	-0.083846515233565	-0.203488871023732	0.0357958405566021	51	na.omit	0.25	ROM
0.58	-0.271729910225259	-0.463030227719517	-0.0804295927310011	51	na.omit	0.25	ROM
0.59	-0.160247858901395	-0.320620308127315	0.000124590324524942	50	na.omit	0.25	ROM
0.59	-0.0828772289577134	-0.183974168814108	0.018219710898681	50	na.omit	0.25	ROM
0.6	-0.025285874996146	-0.16965367679846	0.119081926806168	48	na.omit	0.25	ROM
0.6	-0.0755129570704013	-0.23528949171667	0.0842635775758678	48	na.omit	0.25	ROM
0.61	-0.183599751796342	-0.315091075140261	-0.0521084284524224	47	na.omit	0.25	ROM
0.61	-0.0948274074273502	-0.183481134591052	-0.00617368026364797	47	na.omit	0.25	ROM
0.62	-0.0532743076106936	-0.18725177211732	0.0807031568959325	46	na.omit	0.25	ROM
0.62	-0.0475790911996871	-0.149201201218045	0.0540430188186705	46	na.omit	0.25	ROM
0.63	-0.279895790392392	-0.550972020038473	-0.00881956074631024	45	na.omit	0.25	ROM
0.63	-0.148305339539803	-0.268951322418879	-0.0276593566607268	45	na.omit	0.25	ROM
0.64	-0.147524618470515	-0.244332942463466	-0.0507162944775645	44	na.omit	0.25	ROM
0.64	-0.185395960089354	-0.304612161253286	-0.0661797589254231	44	na.omit	0.25	ROM
0.65	-0.124654080406658	-0.267351562121004	0.0180434013076888	42	na.omit	0.25	ROM
0.65	-0.160094774895116	-0.311763111781983	-0.00842643800824799	42	na.omit	0.25	ROM
0.66	-0.124886576168359	-0.280472168736649	0.0306990163999301	41	na.omit	0.25	ROM
0.66	-0.152605785264174	-0.436026107025185	0.130814536496838	41	na.omit	0.25	ROM
0.67	-0.38372577401036	-0.696049854505472	-0.0714016935152486	40	na.omit	0.25	ROM
0.67	-0.147992881354105	-0.375603402798254	0.0796176400900447	40	na.omit	0.25	ROM
0.68	-0.137666555749018	-0.295476466567702	0.0201433550696653	39	na.omit	0.25	ROM
0.68	-0.178944193037684	-0.29674932083072	-0.0611390652446485	39	na.omit	0.25	ROM
0.69	0.0667750263096067	-0.0878724580793452	0.221422510698559	38	na.omit	0.25	ROM
0.69	-0.206697664247702	-0.334402391635484	-0.0789929368599212	38	na.omit	0.25	ROM
0.7	-0.096347312580503	-0.248790312684459	0.0560956875234535	36	na.omit	0.25	ROM
0.7	-0.250569954334242	-0.583909928352427	0.0827700196839419	36	na.omit	0.25	ROM
0.71	0.0736256000716256	-0.0890250989084548	0.236276299051706	35	na.omit	0.25	ROM
0.71	-0.127957210206799	-0.30582531403398	0.0499108936203809	35	na.omit	0.25	ROM
0.72	-0.250042102281778	-0.484649526094099	-0.0154346784694576	34	na.omit	0.25	ROM
0.72	0.0637797997047032	-0.0338400378992737	0.16139963730868	34	na.omit	0.25	ROM
0.73	-0.139751673393564	-0.357490466157916	0.0779871193707889	33	na.omit	0.25	ROM
0.73	-0.0390949717291582	-0.18265917305561	0.104469229597294	33	na.omit	0.25	ROM
0.74	-0.111208978711664	-0.246854532271301	0.0244365748479725	31	na.omit	0.25	ROM
0.74	-0.119130599664159	-0.267227485216318	0.0289662858879987	31	na.omit	0.25	ROM
0.75	-0.0708014585848399	-0.226689976608111	0.0850870594384315	30	na.omit	0.25	ROM
0.75	-0.119366241808499	-0.370173852395951	0.131441368778953	30	na.omit	0.25	ROM
0.76	-0.115909042706017	-0.289806691607121	0.0579886061950862	29	na.omit	0.25	ROM
0.76	-0.0776748256499852	-0.19514367876312	0.03979402746315	29	na.omit	0.25	ROM
0.77	-0.179311505996959	-0.417951851134304	0.0593288391403862	28	na.omit	0.25	ROM
0.77	-0.0245588598681209	-0.123470129496459	0.0743524097602168	28	na.omit	0.25	ROM
0.78	0.00715260217512773	-0.11970681767141	0.134012022021666	27	na.omit	0.25	ROM
0.78	-0.153536721237474	-0.293397147075725	-0.0136762953992222	27	na.omit	0.25	ROM
0.79	-0.144281112564141	-0.284005824407179	-0.00455640072110358	25	na.omit	0.25	ROM
0.79	-0.119635476118872	-0.298706903802181	0.0594359515644363	25	na.omit	0.25	ROM
0.8	-0.0403513679853632	-0.22650820168641	0.145805465715684	24	na.omit	0.25	ROM
0.8	-0.169414197303629	-0.469818056158376	0.130989661551118	24	na.omit	0.25	ROM
0.81	0.0494726252269775	-0.0752627786815134	0.174208029135469	23	na.omit	0.25	ROM
0.81	-0.140932635143152	-0.367649362670255	0.0857840923839516	23	na.omit	0.25	ROM
0.82	-0.229174155829977	-0.465785285805502	0.0074369741455485	22	na.omit	0.25	ROM
0.82	-0.00799742677427077	-0.170691337860897	0.154696484312355	22	na.omit	0.25	ROM
0.83	-0.215041972934639	-0.725287990171495	0.295204044302216	21	na.omit	0.25	ROM
0.83	-0.0611344879298449	-0.184409834036168	0.0621408581764782	21	na.omit	0.25	ROM
0.84	-0.0962564687553241	-0.270673733314971	0.0781607958043223	19	na.omit	0.25	ROM
0.84	-0.393662321229796	-0.978515535884447	0.191190893424854	19	na.omit	0.25	ROM
0.85	-0.145361792433462	-0.32509482235844	0.0343712374915164	18	na.omit	0.25	ROM
0.85	-0.344433828550983	-0.9136542879261	0.224786630824134	18	na.omit	0.25	ROM
0.86	-0.2268631525838	-0.442220188524851	-0.0115061166427488	17	na.omit	0.25	ROM
0.86	-0.227960447022339	-0.485145830643623	0.0292249365989447	17	na.omit	0.25	ROM
0.87	-0.140256466768124	-0.390141081047338	0.10962814751109	16	na.omit	0.25	ROM
0.87	-0.12336598312451	-0.401448975451051	0.15471700920203	16	na.omit	0.25	ROM
0.88	-0.207952713037442	-0.44557717210634	0.0296717460314558	15	na.omit	0.25	ROM
0.88	-0.19081312316249	-0.381154957088111	-0.000471289236868067	15	na.omit	0.25	ROM
0.89	-0.185515422004669	-0.327002482259012	-0.0440283617503265	13	na.omit	0.25	ROM
0.89	-0.330837213248103	-0.574491614726583	-0.0871828117696229	13	na.omit	0.25	ROM
0.9	-0.0223784233189033	-0.211816817783277	0.16705997114547	12	na.omit	0.25	ROM
0.9	-0.0663688148015755	-0.465800109534289	0.333062479931138	12	na.omit	0.25	ROM
0.91	-0.00308656640538557	-0.40235557916978	0.396182446359009	11	na.omit	0.25	ROM
0.91	-0.0188996398186541	-0.233523695369943	0.195724415732635	11	na.omit	0.25	ROM
0.92	-0.321336127276674	-0.48633200056508	-0.156340253988268	10	na.omit	0.25	ROM
0.92	0.00131247491276573	-0.196625691979954	0.199250641805486	10	na.omit	0.25	ROM
0.93	0.12808070894761	-0.0957321371256422	0.351893555020862	8	na.omit	0.25	ROM
0.93	-0.368680589452653	-0.86952390014276	0.132162721237454	8	na.omit	0.25	ROM
0.94	0.160288316251328	0.0239781498592781	0.296598482643377	7	na.omit	0.25	ROM
0.94	0.0101324935484058	-0.201475113852837	0.221740100949649	7	na.omit	0.25	ROM
0.95	-0.0640998334034268	-0.320301795708349	0.192102128901495	6	na.omit	0.25	ROM
0.95	-0.487912696706249	-1.08594085556618	0.110115462153685	6	na.omit	0.25	ROM
0.96	-0.134258198328064	-0.346431703438538	0.0779153067824105	5	na.omit	0.25	ROM
0.96	-0.351490722887483	-0.841055531540625	0.138074085765659	5	na.omit	0.25	ROM
0.97	-0.210455961449927	-0.492962726870779	0.0720508039709241	4	na.omit	0.25	ROM
0.97	-0.0688475785534958	-0.248510688159316	0.110815531052325	4	na.omit	0.25	ROM
0.98	-0.281663330765945	-0.598056070944842	0.0347294094129516	2	na.omit	0.25	ROM
0.98	0.551786469575564	-0.959761116614129	2.06333405576526	2	na.omit	0.25	ROM
0.02	-0.118651686310864	-0.189013753383006	-0.0482896192387227	121	sample	0.25	ROM
0.02	-0.0600164839720311	-0.142847276602557	0.0228143086584944	121	sample	0.25	ROM
0.03	-0.0608289679708237	-0.132145748226526	0.0104878122848787	121	sample	0.25	ROM
0.03	-0.0693879662942758	-0.159091745024918	0.0203158124363666	121	sample	0.25	ROM
0.04	-0.0665882815027743	-0.155595894086522	0.0224193310809729	121	sample	0.25	ROM
0.04	-0.153226036907989	-0.265615867818248	-0.0408362059977298	121	sample	0.25	ROM
0.05	-0.0409499309785891	-0.105130996196819	0.0232311342396405	121	sample	0.25	ROM
0.05	-0.0676086947105143	-0.135370924857322	0.000153535436293165	121	sample	0.25	ROM
0.06	-0.0662314063573519	-0.137142157928105	0.00467934521340098	121	sample	0.25	ROM
0.06	-0.0807071582396857	-0.154677811027633	-0.006736505451738	121	sample	0.25	ROM
0.07	-0.104581961634779	-0.193281200820836	-0.015882722448723	121	sample	0.25	ROM
0.07	-0.156894673332035	-0.2398379157025	-0.0739514309615704	121	sample	0.25	ROM
0.08	-0.168174464911268	-0.25320080896244	-0.0831481208600963	121	sample	0.25	ROM
0.08	-0.149631950271887	-0.227484644481328	-0.0717792560624454	121	sample	0.25	ROM
0.09	-0.0686896819639265	-0.148856422025385	0.0114770580975323	121	sample	0.25	ROM
0.09	-0.0845315112086838	-0.166257756570017	-0.0028052658473504	121	sample	0.25	ROM
0.1	-0.0607171868955122	-0.126688383847487	0.0052540100564627	121	sample	0.25	ROM
0.1	-0.0571383565195331	-0.137906429624969	0.0236297165859029	121	sample	0.25	ROM
0.11	-0.0582588635291021	-0.140692897123078	0.0241751700648738	121	sample	0.25	ROM
0.11	-0.140305349485428	-0.25621473684682	-0.0243959621240361	121	sample	0.25	ROM
0.12	-0.0933423138125004	-0.219463524074968	0.0327788964499677	121	sample	0.25	ROM
0.12	-0.101235151027527	-0.180518230277048	-0.0219520717780052	121	sample	0.25	ROM
0.13	-0.0988803381689135	-0.165743615137401	-0.0320170612004262	121	sample	0.25	ROM
0.13	-0.0307055146420658	-0.110916385149197	0.0495053558650653	121	sample	0.25	ROM
0.14	-0.16130442842751	-0.285373370518748	-0.0372354863362726	121	sample	0.25	ROM
0.14	-0.127766094231666	-0.225363790224623	-0.0301683982387099	121	sample	0.25	ROM
0.15	-0.101737747845914	-0.201616466244249	-0.00185902944757983	121	sample	0.25	ROM
0.15	-0.117576377107511	-0.197516433783925	-0.0376363204310974	121	sample	0.25	ROM
0.16	-0.122461260159449	-0.215316197974818	-0.0296063223440797	121	sample	0.25	ROM
0.16	-0.052766579069765	-0.138143923283192	0.0326107651436622	121	sample	0.25	ROM
0.17	-0.0809981136051376	-0.150741531822714	-0.0112546953875609	121	sample	0.25	ROM
0.17	-0.16807793161227	-0.294351399188445	-0.0418044640360955	121	sample	0.25	ROM
0.18	-0.105550733639208	-0.196319953643232	-0.0147815136351842	121	sample	0.25	ROM
0.18	-0.09694911019467	-0.193666980186377	-0.000231240202962488	121	sample	0.25	ROM
0.19	-0.0697192411269048	-0.142274258488738	0.00283577623492871	121	sample	0.25	ROM
0.19	-0.101674659737952	-0.19140775936615	-0.0119415601097543	121	sample	0.25	ROM
0.2	-0.116234629942676	-0.201904002318386	-0.0305652575669651	121	sample	0.25	ROM
0.2	-0.114276195911589	-0.191855773001663	-0.0366966188215147	121	sample	0.25	ROM
0.21	-0.0307996797185744	-0.11155115295611	0.049951793518961	121	sample	0.25	ROM
0.21	-0.175475757166018	-0.303406498677889	-0.047545015654147	121	sample	0.25	ROM
0.22	-0.0833637320351132	-0.179951598182726	0.0132241341124994	121	sample	0.25	ROM
0.22	-0.0454998867267035	-0.132458193331524	0.0414584198781171	121	sample	0.25	ROM
0.23	-0.104650772118372	-0.192189414700529	-0.0171121295362154	121	sample	0.25	ROM
0.23	-0.116895697828662	-0.196760918665902	-0.0370304769914208	121	sample	0.25	ROM
0.24	-0.0959880288579378	-0.179546996316906	-0.0124290613989701	121	sample	0.25	ROM
0.24	-0.0346862389068411	-0.103449725930911	0.0340772481172285	121	sample	0.25	ROM
0.25	-0.0203833531014347	-0.0976825526278255	0.056915846424956	121	sample	0.25	ROM
0.25	-0.104667569873948	-0.182291537553136	-0.0270436021947607	121	sample	0.25	ROM
0.26	-0.118812561311615	-0.209062138581788	-0.0285629840414424	121	sample	0.25	ROM
0.26	-0.0852504355389994	-0.166200532577059	-0.0043003385009399	121	sample	0.25	ROM
0.27	-0.11959578147002	-0.19706644721355	-0.0421251157264905	121	sample	0.25	ROM
0.27	-0.125158416794397	-0.209170358569969	-0.0411464750188254	121	sample	0.25	ROM
0.28	-0.0268092750351597	-0.115514935361237	0.061896385290918	121	sample	0.25	ROM
0.28	-0.219224341257313	-0.348377268685135	-0.0900714138294912	121	sample	0.25	ROM
0.29	-0.0952374003762367	-0.167856364026533	-0.0226184367259406	121	sample	0.25	ROM
0.29	-0.143158584751276	-0.233784490255556	-0.052532679246997	121	sample	0.25	ROM
0.3	-0.0916144197535779	-0.169545180602163	-0.0136836589049926	121	sample	0.25	ROM
0.3	-0.251429113180535	-0.386579220981188	-0.116279005379883	121	sample	0.25	ROM
0.31	-0.140657790001237	-0.256266038235365	-0.0250495417671086	121	sample	0.25	ROM
0.31	-0.0650910510451014	-0.155453581766727	0.0252714796765238	121	sample	0.25	ROM
0.32	-0.134110859697182	-0.256478296750361	-0.0117434226440033	121	sample	0.25	ROM
0.32	-0.166068025551844	-0.253795295481392	-0.0783407556222953	121	sample	0.25	ROM
0.33	-0.0788027038305218	-0.167546704765544	0.00994129710450047	121	sample	0.25	ROM
0.33	-0.0751192084489133	-0.159492020024784	0.00925360312695718	121	sample	0.25	ROM
0.34	-0.143599044142667	-0.251989314192663	-0.0352087740926708	121	sample	0.25	ROM
0.34	-0.142966317504667	-0.239910193125525	-0.0460224418838093	121	sample	0.25	ROM
0.35	-0.108793790079012	-0.201501506968446	-0.0160860731895774	121	sample	0.25	ROM
0.35	-0.133429045986204	-0.211754786287211	-0.055103305685198	121	sample	0.25	ROM
0.36	-0.0870970941619206	-0.189091081915936	0.0148968935920951	121	sample	0.25	ROM
0.36	-0.160752658669356	-0.281991851211898	-0.0395134661268127	121	sample	0.25	ROM
0.37	-0.0869119504429692	-0.212166627468843	0.0383427265829046	121	sample	0.25	ROM
0.37	-0.153561535302189	-0.236001310097723	-0.0711217605066559	121	sample	0.25	ROM
0.38	-0.0660829663148534	-0.137177881668708	0.00501194903900092	121	sample	0.25	ROM
0.38	-0.165752785058505	-0.25344960927841	-0.0780559608385994	121	sample	0.25	ROM
0.39	-0.147434077320342	-0.27222890750635	-0.0226392471343334	121	sample	0.25	ROM
0.39	-0.0801625941731172	-0.150710070641527	-0.00961511770470716	121	sample	0.25	ROM
0.4	-0.110092084859496	-0.196080356953943	-0.0241038127650491	121	sample	0.25	ROM
0.4	-0.191464890402569	-0.312218123257824	-0.0707116575473141	121	sample	0.25	ROM
0.41	-0.0924183061371654	-0.167480807616075	-0.0173558046582555	121	sample	0.25	ROM
0.41	-0.142686383295143	-0.282422958715163	-0.00294980787512292	121	sample	0.25	ROM
0.42	-0.112432880883334	-0.186161673791561	-0.0387040879751064	121	sample	0.25	ROM
0.42	-0.0332265099916353	-0.1192341288824	0.0527811088991299	121	sample	0.25	ROM
0.43	-0.0727059825603812	-0.15218853929375	0.00677657417298734	121	sample	0.25	ROM
0.43	-0.0852426305882998	-0.201355772089228	0.0308705109126284	121	sample	0.25	ROM
0.44	-0.0779017625452931	-0.165068285691232	0.0092647606006456	121	sample	0.25	ROM
0.44	-0.148421873252606	-0.238526946896481	-0.0583167996087304	121	sample	0.25	ROM
0.45	-0.114687426995155	-0.22132540907987	-0.00804944491044071	121	sample	0.25	ROM
0.45	-0.0807500832479984	-0.170674866217822	0.00917469972182471	121	sample	0.25	ROM
0.46	-0.147814782571274	-0.23240409004006	-0.0632254751024885	121	sample	0.25	ROM
0.46	-0.058816230321539	-0.128992296554101	0.011359835911023	121	sample	0.25	ROM
0.47	NA	NA	NA	NA	sample	0.25	ROM
0.47	NA	NA	NA	NA	sample	0.25	ROM
0.48	-0.116456291494682	-0.212853551570979	-0.0200590314183839	121	sample	0.25	ROM
0.48	-0.108455400872154	-0.194125680236892	-0.0227851215074171	121	sample	0.25	ROM
0.49	-0.115607027831563	-0.215688785613544	-0.015525270049581	121	sample	0.25	ROM
0.49	-0.0484129841328902	-0.125704394936912	0.0288784266711313	121	sample	0.25	ROM
0.5	-0.0995609994290199	-0.18742261409924	-0.0116993847588002	121	sample	0.25	ROM
0.5	-0.0743802091870242	-0.156438686836246	0.00767826846219723	121	sample	0.25	ROM
0.51	-0.0479027677032294	-0.120837952975072	0.0250324175686136	121	sample	0.25	ROM
0.51	NA	NA	NA	NA	sample	0.25	ROM
0.52	-0.0980681634139479	-0.222025893580772	0.025889566752876	121	sample	0.25	ROM
0.52	-0.0590179402912094	-0.149183091974918	0.0311472113924989	121	sample	0.25	ROM
0.53	-0.0661924047655237	-0.151098224946366	0.0187134154153188	121	sample	0.25	ROM
0.53	-0.157378717175643	-0.260600214255455	-0.0541572200958302	121	sample	0.25	ROM
0.54	-0.0506332126929032	-0.123435207349233	0.0221687819634267	121	sample	0.25	ROM
0.54	-0.172848811199592	-0.286666185805236	-0.0590314365939483	121	sample	0.25	ROM
0.55	-0.15415202335537	-0.24957807971484	-0.0587259669958997	121	sample	0.25	ROM
0.55	-0.0790535242717648	-0.184720054558607	0.0266130060150774	121	sample	0.25	ROM
0.56	-0.0452246317753926	-0.126198161662719	0.0357488981119341	121	sample	0.25	ROM
