deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size
0.42	0.0322041532566026	-0.18957894721317	0.253987253726376	28	na.omit	0.1	ROM
0.42	-0.114338368347098	-0.313206362549269	0.0845296258550726	28	na.omit	0.1	ROM
0.43	0.00854948261269067	-0.191331208710091	0.208430173935472	27	na.omit	0.1	ROM
0.43	-0.0668954865699517	-0.28232051783952	0.148529544699616	27	na.omit	0.1	ROM
0.44	0.0252885493832143	-0.139854316466965	0.190431415233393	27	na.omit	0.1	ROM
0.44	-0.336843683960546	-0.508676545082515	-0.165010822838578	27	na.omit	0.1	ROM
0.45	0.0006221168406019	-0.25899715291487	0.260241386596074	26	na.omit	0.1	ROM
0.45	-0.0195295837947645	-0.209842941609329	0.1707837740198	26	na.omit	0.1	ROM
0.46	-0.218082778996516	-0.351979182706283	-0.0841863752867479	26	na.omit	0.1	ROM
0.46	-0.0881219319726012	-0.232385683957734	0.0561418200125313	26	na.omit	0.1	ROM
0.47	-0.229044438057533	-0.430780692801832	-0.0273081833132346	25	na.omit	0.1	ROM
0.47	-0.207690518499619	-0.542879275855485	0.127498238856248	25	na.omit	0.1	ROM
0.48	-0.0982410948219002	-0.232829248844432	0.0363470592006318	25	na.omit	0.1	ROM
0.48	-0.0362730318955867	-0.178690956946947	0.106144893155774	25	na.omit	0.1	ROM
0.49	-0.145809934327377	-0.31467172107607	0.0230518524213158	24	na.omit	0.1	ROM
0.49	0.0988956550520984	-0.104389502258298	0.302180812362495	24	na.omit	0.1	ROM
0.5	-0.156218849555464	-0.286118730971674	-0.0263189681392539	24	na.omit	0.1	ROM
0.5	-0.190705343437596	-0.430543747589286	0.0491330607140947	24	na.omit	0.1	ROM
0.51	-0.465118690435475	-0.916387195241055	-0.0138501856298962	24	na.omit	0.1	ROM
0.51	-0.0898366730794329	-0.22366322047261	0.0439898743137444	24	na.omit	0.1	ROM
0.52	-0.0984460479667876	-0.263310229070194	0.0664181331366189	23	na.omit	0.1	ROM
0.52	-0.0443990712987697	-0.185497770185609	0.0966996275880699	23	na.omit	0.1	ROM
0.53	-0.0489854434934683	-0.239926053077676	0.141955166090739	23	na.omit	0.1	ROM
0.53	-0.0798933452974278	-0.234694330621439	0.0749076400265828	23	na.omit	0.1	ROM
0.54	0.0677518074321331	-0.115407768806965	0.250911383671232	22	na.omit	0.1	ROM
0.54	0.0027054203979639	-0.107911987447658	0.113322828243586	22	na.omit	0.1	ROM
0.55	-0.0180181804058064	-0.156880924174703	0.12084456336309	22	na.omit	0.1	ROM
0.55	-0.202452710588252	-0.521037688925056	0.116132267748552	22	na.omit	0.1	ROM
0.56	-0.0348518816307854	-0.282411542390495	0.212707779128924	21	na.omit	0.1	ROM
0.56	-0.121161823507701	-0.438332725017809	0.196009078002406	21	na.omit	0.1	ROM
0.57	-0.122012328155338	-0.3182204921525	0.074195835841823	21	na.omit	0.1	ROM
0.57	-0.0429673175373548	-0.191220529740968	0.105285894666258	21	na.omit	0.1	ROM
0.58	-0.0878408677526804	-0.162190697893637	-0.0134910376117235	20	na.omit	0.1	ROM
0.58	-0.222822664709725	-0.495921530242872	0.0502762008234208	20	na.omit	0.1	ROM
0.59	-0.157349642807431	-0.225976248698727	-0.0887230369161349	20	na.omit	0.1	ROM
0.59	-0.0166927055796002	-0.206412753728498	0.173027342569298	20	na.omit	0.1	ROM
0.6	-0.126078934517309	-0.269392583245445	0.0172347142108271	19	na.omit	0.1	ROM
0.6	-0.0352381927404041	-0.128618013553017	0.0581416280722082	19	na.omit	0.1	ROM
0.61	-0.243121402369185	-0.428518760715866	-0.0577240440225034	19	na.omit	0.1	ROM
0.61	-0.130338665122968	-0.289286809245085	0.0286094789991478	19	na.omit	0.1	ROM
0.62	-0.139013875604073	-0.299721200301878	0.021693449093732	18	na.omit	0.1	ROM
0.62	-0.0506441319353388	-0.193976211601536	0.0926879477308581	18	na.omit	0.1	ROM
0.63	0.125433720053715	-0.0210870746174841	0.271954514724914	18	na.omit	0.1	ROM
0.63	-0.0383441196107016	-0.242988906562069	0.166300667340666	18	na.omit	0.1	ROM
0.64	-0.0246318911086922	-0.174867603585935	0.12560382136855	17	na.omit	0.1	ROM
0.64	-0.0694249894599764	-0.267570646670801	0.128720667750848	17	na.omit	0.1	ROM
0.65	-0.223782160101191	-0.505290904392067	0.0577265841896853	17	na.omit	0.1	ROM
0.65	-0.184114302851073	-0.346356406951139	-0.0218721987510066	17	na.omit	0.1	ROM
0.66	-0.101825299743544	-0.30133666797087	0.0976860684837824	16	na.omit	0.1	ROM
0.66	-0.241015668122328	-0.475973594287456	-0.00605774195719896	16	na.omit	0.1	ROM
0.67	-0.377700328791929	-0.864309660523904	0.108909002940047	16	na.omit	0.1	ROM
0.67	0.129039787845553	-0.150357857645216	0.408437433336323	16	na.omit	0.1	ROM
0.68	-0.47794807046416	-0.933959881039849	-0.0219362598884714	15	na.omit	0.1	ROM
0.68	-0.205119202418468	-0.393623299648564	-0.0166151051883719	15	na.omit	0.1	ROM
0.69	-0.195356371056169	-0.524257293792929	0.133544551680592	15	na.omit	0.1	ROM
0.69	0.0895782052898001	-0.127177653997907	0.306334064577507	15	na.omit	0.1	ROM
0.7	-0.0789362357334522	-0.191511986365877	0.0336395148989724	14	na.omit	0.1	ROM
0.7	-0.00220028585782632	-0.260365815971161	0.255965244255508	14	na.omit	0.1	ROM
0.71	-0.116499896326539	-0.561988369189743	0.328988576536665	14	na.omit	0.1	ROM
0.71	-0.22272180191606	-0.604369286129649	0.158925682297529	14	na.omit	0.1	ROM
0.72	0.230462990161815	-0.0274454471988602	0.48837142752249	13	na.omit	0.1	ROM
0.72	0.112929318670409	-0.0328034860261608	0.258662123366978	13	na.omit	0.1	ROM
0.73	-0.227066534108006	-0.533560256113413	0.0794271878974006	13	na.omit	0.1	ROM
0.73	-0.1936446626085	-0.622783558240712	0.235494233023712	13	na.omit	0.1	ROM
0.74	-0.0947926628493457	-0.309025274639213	0.119439948940522	12	na.omit	0.1	ROM
0.74	-0.110354699649759	-1.08499713959999	0.864287740300476	12	na.omit	0.1	ROM
0.75	-0.243151575026617	-0.604219986493485	0.11791683644025	12	na.omit	0.1	ROM
0.75	-0.0529051503021215	-0.141962972807965	0.0361526722037223	12	na.omit	0.1	ROM
0.76	0.00889662542311267	-0.0813519435484471	0.0991451943946725	12	na.omit	0.1	ROM
0.76	-0.393073655457594	-0.762810471421274	-0.0233368394939146	12	na.omit	0.1	ROM
0.77	-0.0951606158999651	-0.231487262489051	0.0411660306891203	11	na.omit	0.1	ROM
0.77	-0.0779785276323917	-0.261001025427269	0.105043970162486	11	na.omit	0.1	ROM
0.78	0.0610523446647676	-0.194009638198263	0.316114327527798	11	na.omit	0.1	ROM
0.78	-0.183623443456821	-0.327644493591973	-0.0396023933216691	11	na.omit	0.1	ROM
0.79	-0.0540890837379061	-0.185431747319413	0.0772535798436012	10	na.omit	0.1	ROM
0.79	-0.199959955124319	-0.425127615231517	0.0252077049828785	10	na.omit	0.1	ROM
0.8	-0.211406484986475	-0.604769369036519	0.181956399063568	10	na.omit	0.1	ROM
0.8	0.123235945757838	-0.210155097972366	0.456626989488041	10	na.omit	0.1	ROM
0.81	0.0371327799259594	-0.296254651393885	0.370520211245803	9	na.omit	0.1	ROM
0.81	-0.133319248153101	-0.347305827516251	0.0806673312100499	9	na.omit	0.1	ROM
0.82	-0.250582573665265	-0.955305163445916	0.454140016115387	9	na.omit	0.1	ROM
0.82	0.205756943378177	-0.221744689884054	0.633258576640409	9	na.omit	0.1	ROM
0.83	-0.143392100580434	-0.38258909083744	0.0958048896765722	8	na.omit	0.1	ROM
0.83	0.204588874524402	-0.0279694641124961	0.4371472131613	8	na.omit	0.1	ROM
0.84	-0.153412481701288	-0.395717361623396	0.0888923982208209	8	na.omit	0.1	ROM
0.84	0.0368459598305016	-0.112755103747286	0.18644702340829	8	na.omit	0.1	ROM
0.85	-0.18702422775081	-0.644752011720904	0.270703556219283	7	na.omit	0.1	ROM
0.85	-0.0502436466301424	-0.2924867055043	0.191999412244016	7	na.omit	0.1	ROM
0.86	-0.508373998057876	-1.03399742332514	0.0172494272093909	7	na.omit	0.1	ROM
0.86	-0.387926704106672	-0.686319509434556	-0.0895338987787885	7	na.omit	0.1	ROM
0.87	0.112124828372666	-0.130038934457065	0.354288591202397	6	na.omit	0.1	ROM
0.87	0.0247965357691329	-0.255153441673336	0.304746513211602	6	na.omit	0.1	ROM
0.88	-0.214737111306488	-0.430476581160871	0.00100235854789574	6	na.omit	0.1	ROM
0.88	-0.074665326197522	-0.407252541681145	0.257921889286101	6	na.omit	0.1	ROM
0.89	-4.23942746812303e-07	-0.123622250537445	0.123621402651952	5	na.omit	0.1	ROM
0.89	-0.184117396344163	-0.538172279557092	0.169937486868765	5	na.omit	0.1	ROM
0.9	-0.319957222173585	-0.79409684761662	0.15418240326945	5	na.omit	0.1	ROM
0.9	0.156677842600384	-0.133696831657566	0.447052516858334	5	na.omit	0.1	ROM
0.91	0.228969766667385	0.106050007213918	0.351889526120852	4	na.omit	0.1	ROM
0.91	-0.365498539075096	-1.37502797906914	0.64403090091895	4	na.omit	0.1	ROM
0.92	0.116613181983622	-0.485599460822051	0.718825824789294	4	na.omit	0.1	ROM
0.92	-0.277202025758672	-0.700851022086006	0.146446970568661	4	na.omit	0.1	ROM
0.93	-0.813768297824724	-1.9455547896053	0.318018193955856	3	na.omit	0.1	ROM
0.93	-0.905465169413243	-3.6208018028413	1.80987146401481	3	na.omit	0.1	ROM
0.94	0.155347451919215	-0.0176099192079912	0.328304823046421	3	na.omit	0.1	ROM
0.94	-0.0391330018311027	-0.513567844938059	0.435301841275854	3	na.omit	0.1	ROM
0.95	-0.947614083027389	-2.9725079316295	1.07727976557473	2	na.omit	0.1	ROM
0.95	0.110372504015914	-0.583585487748467	0.804330495780294	2	na.omit	0.1	ROM
0.96	0.0939925606867089	-0.00393202759445369	0.191917148967872	2	na.omit	0.1	ROM
0.96	0.0108265701889096	-0.10762411765696	0.129277258034779	2	na.omit	0.1	ROM
0.97	-0.600386301079055	-0.855809923841657	-0.344962678316452	1	na.omit	0.1	ROM
0.97	0.107273177112417	-0.441673966471712	0.656220320696547	1	na.omit	0.1	ROM
0.98	-0.522754194631264	-0.698278913985151	-0.347229475277378	1	na.omit	0.1	ROM
0.98	0.012722817927968	-0.0755864335915928	0.101032069447529	1	na.omit	0.1	ROM
0.02	-0.0886449777500975	-0.214958919123067	0.0376689636228722	48	sample	0.1	ROM
0.02	-0.177010457476985	-0.329331621856023	-0.0246892930979473	48	sample	0.1	ROM
0.03	-0.0678851677793706	-0.198599740506414	0.0628294049476733	48	sample	0.1	ROM
0.03	-0.194450787182305	-0.342620773314545	-0.0462808010500657	48	sample	0.1	ROM
0.04	-0.0453346307756346	-0.155495188505957	0.0648259269546877	48	sample	0.1	ROM
0.04	-0.0556188103272836	-0.186762557671023	0.0755249370164559	48	sample	0.1	ROM
0.05	-0.135624772191179	-0.243439378449725	-0.0278101659326321	48	sample	0.1	ROM
0.05	-0.198953905989992	-0.330224534947208	-0.0676832770327766	48	sample	0.1	ROM
0.06	-0.0363708757570219	-0.159791379224618	0.0870496277105738	48	sample	0.1	ROM
0.06	-0.107301241511651	-0.21878105628899	0.00417857326568846	48	sample	0.1	ROM
0.07	-0.0710670842493775	-0.147973949806772	0.005839781308017	48	sample	0.1	ROM
0.07	-0.235646626539525	-0.496442092534256	0.0251488394552064	48	sample	0.1	ROM
0.08	-0.0120208636729693	-0.180163742615308	0.15612201526937	48	sample	0.1	ROM
0.08	-0.0558509489141268	-0.201807910769968	0.0901060129417147	48	sample	0.1	ROM
0.09	-0.161415718178767	-0.290405722421419	-0.0324257139361155	48	sample	0.1	ROM
0.09	-0.1429616547904	-0.264602154776375	-0.0213211548044258	48	sample	0.1	ROM
0.1	-0.175432043711059	-0.336479145394049	-0.0143849420280691	48	sample	0.1	ROM
0.1	-0.271068023901834	-0.50295983207777	-0.0391762157258973	48	sample	0.1	ROM
0.11	-0.130813395452096	-0.378531524479386	0.116904733575193	48	sample	0.1	ROM
0.11	-0.157617974296093	-0.301512859294362	-0.0137230892978246	48	sample	0.1	ROM
0.12	-0.0845250564854278	-0.225708988055045	0.0566588750841897	48	sample	0.1	ROM
0.12	-0.00331583418024728	-0.0837339209230677	0.0771022525625731	48	sample	0.1	ROM
0.13	-0.0579954087714646	-0.181194317680025	0.0652035001370957	48	sample	0.1	ROM
0.13	-0.165613062992224	-0.301265729082417	-0.0299603969020313	48	sample	0.1	ROM
0.14	-0.0785581682901972	-0.206555198751547	0.0494388621711521	48	sample	0.1	ROM
0.14	-0.272497332664589	-0.524296263634056	-0.0206984016951217	48	sample	0.1	ROM
0.15	-0.228575354175399	-0.420061332755627	-0.0370893755951714	48	sample	0.1	ROM
0.15	-0.0113723495178853	-0.135279862687692	0.112535163651922	48	sample	0.1	ROM
0.16	-0.149608186493983	-0.299336495201897	0.000120122213930179	48	sample	0.1	ROM
0.16	-0.047503580968531	-0.174632003564619	0.0796248416275571	48	sample	0.1	ROM
0.17	-0.11904102505824	-0.360733958876221	0.12265190875974	48	sample	0.1	ROM
0.17	-0.164720041535284	-0.296302794454388	-0.0331372886161793	48	sample	0.1	ROM
0.18	-0.141919378631964	-0.367149630096528	0.0833108728325993	48	sample	0.1	ROM
0.18	-0.0705151024482045	-0.227278302378599	0.0862480974821899	48	sample	0.1	ROM
0.19	-0.190456982291127	-0.334037869224529	-0.0468760953577254	48	sample	0.1	ROM
0.19	-0.116437343882244	-0.222660184387384	-0.0102145033771039	48	sample	0.1	ROM
0.2	-0.21362365225725	-0.3617157858204	-0.0655315186941005	48	sample	0.1	ROM
0.2	-0.12653212714659	-0.265335977359295	0.0122717230661158	48	sample	0.1	ROM
0.21	-0.138608787588605	-0.245353749899978	-0.0318638252772332	48	sample	0.1	ROM
0.21	-0.0620519888653619	-0.192784946746588	0.0686809690158641	48	sample	0.1	ROM
0.22	-0.00221677648913395	-0.132214153505991	0.127780600527723	48	sample	0.1	ROM
0.22	-0.0623826222400181	-0.233849418934343	0.109084174454307	48	sample	0.1	ROM
0.23	-0.131038664196277	-0.262274057652316	0.000196729259761469	48	sample	0.1	ROM
0.23	-0.44198284639567	-0.732389596243246	-0.151576096548094	48	sample	0.1	ROM
0.24	-0.0882563279796899	-0.197585394390857	0.0210727384314776	48	sample	0.1	ROM
0.24	-0.136887767420472	-0.283746830183268	0.00997129534232524	48	sample	0.1	ROM
0.25	-0.158097393460735	-0.316497696983874	0.000302910062404571	48	sample	0.1	ROM
0.25	-0.260547861494171	-0.529414932060337	0.00831920907199474	48	sample	0.1	ROM
0.26	-0.0524539219212444	-0.161571609860964	0.0566637660184751	48	sample	0.1	ROM
0.26	-0.109608280843786	-0.215135341394753	-0.00408122029281842	48	sample	0.1	ROM
0.27	-0.10707631866639	-0.241261703603588	0.027109066270807	48	sample	0.1	ROM
0.27	-0.0356981240569661	-0.163191524447049	0.091795276333117	48	sample	0.1	ROM
0.28	-0.261368891270291	-0.452367636440234	-0.0703701461003487	48	sample	0.1	ROM
0.28	-0.103093032111529	-0.227495097412259	0.0213090331892007	48	sample	0.1	ROM
0.29	-0.142277147122857	-0.251239687422416	-0.0333146068232975	48	sample	0.1	ROM
0.29	-0.275857692451941	-0.469054400115577	-0.0826609847883047	48	sample	0.1	ROM
0.3	-0.122491157283912	-0.306553764471786	0.0615714499039618	48	sample	0.1	ROM
0.3	-0.0138132136867671	-0.139533405146451	0.111906977772917	48	sample	0.1	ROM
0.31	-0.116640543937609	-0.282702347731937	0.0494212598567194	48	sample	0.1	ROM
0.31	-0.0685340094231842	-0.189590506825899	0.0525224879795303	48	sample	0.1	ROM
0.32	0.0386853660410583	-0.127976004793879	0.205346736875996	48	sample	0.1	ROM
0.32	-0.0607595372444892	-0.193108638245055	0.0715895637560771	48	sample	0.1	ROM
0.33	-0.100684390222825	-0.240174841629757	0.0388060611841069	48	sample	0.1	ROM
0.33	-0.0801931653850048	-0.185786611047172	0.0254002802771625	48	sample	0.1	ROM
0.34	-0.110370016438289	-0.24633293485949	0.0255929019829123	48	sample	0.1	ROM
0.34	-0.221302099509606	-0.441514143010792	-0.00109005600842085	48	sample	0.1	ROM
0.35	-0.172334814171987	-0.336041372597378	-0.00862825574659606	48	sample	0.1	ROM
0.35	-0.145865055647874	-0.258061785537208	-0.0336683257585393	48	sample	0.1	ROM
0.36	NA	NA	NA	NA	sample	0.1	ROM
0.36	-0.173270144661785	-0.333861384709072	-0.0126789046144974	48	sample	0.1	ROM
0.37	-0.141991933752255	-0.251558506937139	-0.0324253605673719	48	sample	0.1	ROM
0.37	0.0391971395984664	-0.116896204261057	0.19529048345799	48	sample	0.1	ROM
0.38	-0.117321342509714	-0.24247239173095	0.0078297067115209	48	sample	0.1	ROM
0.38	-0.169902729020639	-0.339935983947358	0.00013052590608062	48	sample	0.1	ROM
0.39	-0.170311661017895	-0.334235130226973	-0.00638819180881631	48	sample	0.1	ROM
0.39	-0.126809343317248	-0.242988508977742	-0.0106301776567545	48	sample	0.1	ROM
0.4	-0.225888670416613	-0.551588242349616	0.0998109015163893	48	sample	0.1	ROM
0.4	-0.0139857312758044	-0.126997620289219	0.0990261577376102	48	sample	0.1	ROM
0.41	-0.0979066199834366	-0.260176623826908	0.0643633838600346	48	sample	0.1	ROM
0.41	-0.0680829385573321	-0.176955210502413	0.0407893333877488	48	sample	0.1	ROM
0.42	-0.107365594193873	-0.219803568101396	0.00507237971364927	48	sample	0.1	ROM
0.42	-0.114069611413681	-0.285405641360771	0.0572664185334089	48	sample	0.1	ROM
0.43	0.0573020306003127	-0.0521531504447587	0.166757211645384	48	sample	0.1	ROM
0.43	0.0224351845921853	-0.122850163258612	0.167720532442983	48	sample	0.1	ROM
0.44	-0.0785323647653926	-0.21394645386038	0.0568817243295949	48	sample	0.1	ROM
0.44	-0.1143576685169	-0.237204993885944	0.00848965685214309	48	sample	0.1	ROM
0.45	-0.0641046599007296	-0.20303405848497	0.0748247386835113	48	sample	0.1	ROM
0.45	-0.182355977458209	-0.424303869630144	0.0595919147137267	48	sample	0.1	ROM
0.46	-0.0492917156745568	-0.219614264649185	0.121030833300072	48	sample	0.1	ROM
0.46	-0.241222144484498	-0.415401912859037	-0.0670423761099585	48	sample	0.1	ROM
0.47	-0.189663151654829	-0.351029205281188	-0.0282970980284705	48	sample	0.1	ROM
0.47	-0.103231540209223	-0.221616843241876	0.0151537628234309	48	sample	0.1	ROM
0.48	-0.0935743386062049	-0.267493874904074	0.0803451976916644	48	sample	0.1	ROM
0.48	-0.107927557594266	-0.236183298148697	0.0203281829601647	48	sample	0.1	ROM
0.49	-0.025940852962623	-0.181796914201188	0.129915208275942	48	sample	0.1	ROM
0.49	-0.0949644165446119	-0.261956973713779	0.0720281406245552	48	sample	0.1	ROM
0.5	-0.20031538571254	-0.350838744361096	-0.0497920270639844	48	sample	0.1	ROM
0.5	-0.221842188062925	-0.467744776693146	0.0240604005672959	48	sample	0.1	ROM
0.51	NA	NA	NA	NA	sample	0.1	ROM
0.51	0.0197501339301549	-0.105609029249931	0.145109297110241	48	sample	0.1	ROM
0.52	-0.00622789284538747	-0.139050680231452	0.126594894540677	48	sample	0.1	ROM
0.52	-0.0450564468864804	-0.188470110703063	0.0983572169301024	48	sample	0.1	ROM
0.53	-0.114905407417687	-0.268537198999279	0.0387263841639042	48	sample	0.1	ROM
0.53	-0.200969386535356	-0.370368372673255	-0.031570400397457	48	sample	0.1	ROM
0.54	-0.116437900488735	-0.299222542282652	0.0663467413051818	48	sample	0.1	ROM
0.54	-0.164546895341238	-0.306482997403681	-0.0226107932787947	48	sample	0.1	ROM
0.55	-0.0749425563704538	-0.224909554360865	0.0750244416199578	48	sample	0.1	ROM
0.55	-0.201533150353852	-0.341890450695693	-0.06117585001201	48	sample	0.1	ROM
0.56	-0.118931394249563	-0.269084335498217	0.0312215469990908	48	sample	0.1	ROM
0.56	-0.0986063174976982	-0.212106553088344	0.0148939180929471	48	sample	0.1	ROM
0.57	-0.000490827157243214	-0.109934537377913	0.108952883063427	48	sample	0.1	ROM
0.57	-0.287684782802392	-0.588023109087751	0.0126535434829665	48	sample	0.1	ROM
