deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size
0.55	-0.130704582449178	-0.198064285742134	-0.0633448791562231	243	sample	0.5	ROM
0.56	-0.0679486234328356	-0.133246066059419	-0.00265118080625251	243	sample	0.5	ROM
0.56	-0.0915663956499391	-0.165397240323181	-0.0177355509766969	243	sample	0.5	ROM
0.57	NA	NA	NA	NA	sample	0.5	ROM
0.57	-0.0961597731036703	-0.171492193157721	-0.0208273530496196	243	sample	0.5	ROM
0.58	-0.111671485630824	-0.194671679553009	-0.0286712917086393	243	sample	0.5	ROM
0.58	-0.132315116268144	-0.220933107927047	-0.0436971246092403	243	sample	0.5	ROM
0.59	NA	NA	NA	NA	sample	0.5	ROM
0.59	-0.0966193108020196	-0.158666996089906	-0.0345716255141335	243	sample	0.5	ROM
0.6	-0.12585671784644	-0.19444392805853	-0.05726950763435	243	sample	0.5	ROM
0.6	-0.103529842682246	-0.172955768653505	-0.0341039167109862	243	sample	0.5	ROM
0.61	NA	NA	NA	NA	sample	0.5	ROM
0.61	-0.102211983932942	-0.169769600380809	-0.0346543674850745	243	sample	0.5	ROM
0.62	-0.147329899662163	-0.222595424456118	-0.0720643748682076	243	sample	0.5	ROM
0.62	-0.122882930900774	-0.18688623221028	-0.0588796295912677	243	sample	0.5	ROM
0.63	-0.124827994815306	-0.198572540310172	-0.0510834493204395	243	sample	0.5	ROM
0.63	NA	NA	NA	NA	sample	0.5	ROM
0.64	-0.0677402372870875	-0.132126662980793	-0.00335381159338202	243	sample	0.5	ROM
0.64	-0.125292577263733	-0.202914817742497	-0.0476703367849684	243	sample	0.5	ROM
0.65	-0.0674355570519367	-0.125046363254306	-0.0098247508495674	243	sample	0.5	ROM
0.65	NA	NA	NA	NA	sample	0.5	ROM
0.66	-0.117469094243915	-0.175761109089995	-0.0591770793978346	243	sample	0.5	ROM
0.66	NA	NA	NA	NA	sample	0.5	ROM
0.67	-0.125604134360584	-0.204620229223626	-0.0465880394975426	243	sample	0.5	ROM
0.67	-0.102961320726422	-0.16755628240367	-0.0383663590491748	243	sample	0.5	ROM
0.68	-0.0745398049708444	-0.133115777433688	-0.0159638325080003	243	sample	0.5	ROM
0.68	-0.117712343195664	-0.202625286077101	-0.0327994003142281	243	sample	0.5	ROM
0.69	-0.0988820005745446	-0.161211354067956	-0.0365526470811332	243	sample	0.5	ROM
0.69	-0.088637220972596	-0.153227435144421	-0.0240470068007714	243	sample	0.5	ROM
0.7	-0.129279917896369	-0.204939037824159	-0.0536207979685787	243	sample	0.5	ROM
0.7	NA	NA	NA	NA	sample	0.5	ROM
0.71	-0.0595229743009118	-0.123527362517299	0.00448141391547574	243	sample	0.5	ROM
0.71	NA	NA	NA	NA	sample	0.5	ROM
0.72	-0.0871127463848187	-0.145201718870575	-0.0290237738990622	243	sample	0.5	ROM
0.72	-0.0877565534924795	-0.154892488968136	-0.0206206180168231	243	sample	0.5	ROM
0.73	-0.102718725317531	-0.168234994079975	-0.0372024565550859	243	sample	0.5	ROM
0.73	NA	NA	NA	NA	sample	0.5	ROM
0.74	NA	NA	NA	NA	sample	0.5	ROM
0.74	-0.122441669123482	-0.188266731070834	-0.0566166071761308	243	sample	0.5	ROM
0.75	-0.0644263899291411	-0.126456758219891	-0.00239602163839161	243	sample	0.5	ROM
0.75	-0.050676472576331	-0.118844439340439	0.0174914941877765	243	sample	0.5	ROM
0.76	NA	NA	NA	NA	sample	0.5	ROM
0.76	-0.0980410856061967	-0.161476230346509	-0.0346059408658845	243	sample	0.5	ROM
0.77	-0.0435544267342176	-0.101609156253067	0.0145003027846317	243	sample	0.5	ROM
0.77	-0.092561919685586	-0.162663718267299	-0.0224601211038733	243	sample	0.5	ROM
0.78	NA	NA	NA	NA	sample	0.5	ROM
0.78	-0.105063410862483	-0.18262301565046	-0.0275038060745074	243	sample	0.5	ROM
0.79	-0.0745796261174214	-0.14175494180952	-0.00740431042532316	243	sample	0.5	ROM
0.79	-0.123930352048854	-0.186135647220262	-0.0617250568774468	243	sample	0.5	ROM
0.8	-0.0830281224996989	-0.148557916038487	-0.0174983289609106	243	sample	0.5	ROM
0.8	NA	NA	NA	NA	sample	0.5	ROM
0.81	-0.126415687685738	-0.195678629516613	-0.0571527458548618	243	sample	0.5	ROM
0.81	-0.0872180884705868	-0.153115341840205	-0.021320835100969	243	sample	0.5	ROM
0.82	-0.112356425208084	-0.185976830967827	-0.0387360194483411	243	sample	0.5	ROM
0.82	NA	NA	NA	NA	sample	0.5	ROM
0.83	-0.117673804286627	-0.188024030833546	-0.0473235777397085	243	sample	0.5	ROM
0.83	NA	NA	NA	NA	sample	0.5	ROM
0.84	NA	NA	NA	NA	sample	0.5	ROM
0.84	-0.0587211526706127	-0.124985111224613	0.00754280588338799	243	sample	0.5	ROM
0.85	NA	NA	NA	NA	sample	0.5	ROM
0.85	-0.142703869135121	-0.21479721037806	-0.0706105278921811	243	sample	0.5	ROM
0.86	-0.122400526579192	-0.206530626287829	-0.0382704268705555	243	sample	0.5	ROM
0.86	-0.0656127721248297	-0.124059374909829	-0.00716616933983005	243	sample	0.5	ROM
0.87	-0.106787594801117	-0.179657559098137	-0.0339176305040976	243	sample	0.5	ROM
0.87	NA	NA	NA	NA	sample	0.5	ROM
0.88	-0.0754249837919757	-0.142564580168126	-0.00828538741582563	243	sample	0.5	ROM
0.88	-0.105154546003402	-0.166142928599834	-0.044166163406971	243	sample	0.5	ROM
0.89	-0.106136802566685	-0.169912205045298	-0.042361400088071	243	sample	0.5	ROM
0.89	-0.0563692773459763	-0.112558964272405	-0.000179590419547439	243	sample	0.5	ROM
0.9	-0.0936117453383818	-0.151908392218193	-0.0353150984585702	243	sample	0.5	ROM
0.9	NA	NA	NA	NA	sample	0.5	ROM
0.91	NA	NA	NA	NA	sample	0.5	ROM
0.91	-0.115201659589621	-0.179080719014388	-0.0513226001648542	243	sample	0.5	ROM
0.92	-0.0838324997725942	-0.144975862406602	-0.0226891371385864	243	sample	0.5	ROM
0.92	-0.0771746363619045	-0.133831057398559	-0.0205182153252497	243	sample	0.5	ROM
0.93	-0.107772201316691	-0.178210149928324	-0.0373342527050583	243	sample	0.5	ROM
0.93	-0.132175861195977	-0.21209661632201	-0.052255106069944	243	sample	0.5	ROM
0.94	NA	NA	NA	NA	sample	0.5	ROM
0.94	-0.105056624823915	-0.17945445745563	-0.0306587921921992	243	sample	0.5	ROM
0.95	-0.141553853357072	-0.226963912144929	-0.0561437945692151	243	sample	0.5	ROM
0.95	-0.0932401890088212	-0.160408120518311	-0.0260722574993314	243	sample	0.5	ROM
0.96	-0.0378404661817973	-0.101751839613137	0.0260709072495424	243	sample	0.5	ROM
0.96	-0.150263546046612	-0.220711428297496	-0.0798156637957273	243	sample	0.5	ROM
0.97	-0.0592072138954993	-0.124978025023167	0.00656359723216842	243	sample	0.5	ROM
0.97	-0.0821032494125815	-0.154014619435893	-0.01019187938927	243	sample	0.5	ROM
0.98	-0.109431165819823	-0.165876061171133	-0.0529862704685127	243	sample	0.5	ROM
0.98	NA	NA	NA	NA	sample	0.5	ROM
0.02	-0.0783470811274114	-0.13433900049057	-0.0223551617642523	243	mean	0.5	ROM
0.02	-0.135239793936382	-0.208022853326664	-0.0624567345460996	243	mean	0.5	ROM
0.03	-0.126634420885648	-0.198821312592295	-0.0544475291790019	243	mean	0.5	ROM
0.03	-0.0978920805444103	-0.161149524192901	-0.03463463689592	243	mean	0.5	ROM
0.04	-0.132629993126279	-0.20830455268755	-0.056955433565007	243	mean	0.5	ROM
0.04	-0.105337425843451	-0.160418524551163	-0.0502563271357383	243	mean	0.5	ROM
0.05	-0.117919538684256	-0.178608507787979	-0.0572305695805325	243	mean	0.5	ROM
0.05	-0.103616592390915	-0.174661722867073	-0.0325714619147568	243	mean	0.5	ROM
0.06	-0.0616903234048536	-0.118266298376048	-0.00511434843365962	243	mean	0.5	ROM
0.06	-0.0899029235751137	-0.149307633412904	-0.0304982137373229	243	mean	0.5	ROM
0.07	-0.1084550271152	-0.168330770669642	-0.0485792835607567	243	mean	0.5	ROM
0.07	-0.0941351974990598	-0.170912827343052	-0.0173575676550675	243	mean	0.5	ROM
0.08	-0.100626121247954	-0.156905325645928	-0.0443469168499796	243	mean	0.5	ROM
0.08	-0.069331340246996	-0.142815121762863	0.00415244126887122	243	mean	0.5	ROM
0.09	-0.126554312996709	-0.198042906312392	-0.0550657196810256	243	mean	0.5	ROM
0.09	-0.102622969017413	-0.180720583413469	-0.0245253546213565	243	mean	0.5	ROM
0.1	-0.0691586116711836	-0.137437589095162	-0.000879634247204719	243	mean	0.5	ROM
0.1	-0.088253831184677	-0.147743952379175	-0.0287637099901796	243	mean	0.5	ROM
0.11	-0.0606622818832512	-0.109830721962435	-0.0114938418040672	243	mean	0.5	ROM
0.11	-0.183744818077111	-0.263190601576732	-0.104299034577489	243	mean	0.5	ROM
0.12	-0.0759451349179129	-0.130942354071463	-0.0209479157643627	243	mean	0.5	ROM
0.12	-0.120688979536123	-0.188983886224167	-0.0523940728480785	243	mean	0.5	ROM
0.13	-0.0690626554956595	-0.12845485773719	-0.00967045325412955	243	mean	0.5	ROM
0.13	-0.0597534695283704	-0.119996526696838	0.000489587640096691	243	mean	0.5	ROM
0.14	-0.129640250009266	-0.204068061032508	-0.0552124389860246	243	mean	0.5	ROM
0.14	-0.139698735635028	-0.215512568560389	-0.0638849027096661	243	mean	0.5	ROM
0.15	-0.106692997600313	-0.1814854776586	-0.0319005175420261	243	mean	0.5	ROM
0.15	-0.160143072542624	-0.236836109185175	-0.0834500359000723	243	mean	0.5	ROM
0.16	-0.120310583257631	-0.194494354414727	-0.0461268121005355	243	mean	0.5	ROM
0.16	-0.109228650165689	-0.182606024683449	-0.0358512756479278	243	mean	0.5	ROM
0.17	-0.0944409883219866	-0.162667170080295	-0.0262148065636786	243	mean	0.5	ROM
0.17	-0.106559426615999	-0.171292152250018	-0.0418267009819803	243	mean	0.5	ROM
0.18	-0.0825558252220283	-0.146940606279523	-0.0181710441645337	243	mean	0.5	ROM
0.18	-0.146485140042885	-0.223560138501819	-0.0694101415839508	243	mean	0.5	ROM
0.19	-0.0671295962121648	-0.123548566779298	-0.0107106256450313	243	mean	0.5	ROM
0.19	-0.126214437828952	-0.186226656995158	-0.0662022186627464	243	mean	0.5	ROM
0.2	-0.0988809842313478	-0.161019411749237	-0.0367425567134584	243	mean	0.5	ROM
0.2	-0.118575173012021	-0.181541776844544	-0.0556085691794979	243	mean	0.5	ROM
0.21	-0.122546823090696	-0.19961896214246	-0.0454746840389312	243	mean	0.5	ROM
0.21	-0.064942502060873	-0.13293186825709	0.00304686413534369	243	mean	0.5	ROM
0.22	-0.0911636071664063	-0.146778438245019	-0.0355487760877932	243	mean	0.5	ROM
0.22	-0.111973001226983	-0.18651476389727	-0.0374312385566965	243	mean	0.5	ROM
0.23	-0.0828854689941133	-0.138807794916256	-0.0269631430719706	243	mean	0.5	ROM
0.23	-0.135242625759855	-0.208455561687004	-0.0620296898327062	243	mean	0.5	ROM
0.24	-0.0677567917653273	-0.122325168147515	-0.01318841538314	243	mean	0.5	ROM
0.24	-0.133637863710179	-0.212994041004572	-0.054281686415787	243	mean	0.5	ROM
0.25	-0.122105805253748	-0.176257973184304	-0.0679536373231926	243	mean	0.5	ROM
0.25	-0.110609494118791	-0.188807726978384	-0.0324112612591986	243	mean	0.5	ROM
0.26	-0.0901737083843281	-0.166561535411269	-0.0137858813573868	243	mean	0.5	ROM
0.26	-0.0642808311255357	-0.12239259973405	-0.00616906251702096	243	mean	0.5	ROM
0.27	-0.085665499051838	-0.137987775375345	-0.0333432227283309	243	mean	0.5	ROM
0.27	-0.088643302704483	-0.147442785015845	-0.0298438203931211	243	mean	0.5	ROM
0.28	-0.10278015234212	-0.180719613003622	-0.024840691680618	243	mean	0.5	ROM
0.28	-0.137753927466742	-0.213082084388385	-0.062425770545099	243	mean	0.5	ROM
0.29	-0.105462393741685	-0.167648518495954	-0.0432762689874161	243	mean	0.5	ROM
0.29	-0.0940218060291514	-0.169261904204939	-0.018781707853364	243	mean	0.5	ROM
0.3	-0.109702924161277	-0.164645905145647	-0.0547599431769071	243	mean	0.5	ROM
0.3	-0.122720370158706	-0.197325118779467	-0.048115621537944	243	mean	0.5	ROM
0.31	-0.123980495137216	-0.195669920790949	-0.0522910694834837	243	mean	0.5	ROM
0.31	-0.119516867211691	-0.197026553453701	-0.0420071809696814	243	mean	0.5	ROM
0.32	-0.101839240713273	-0.175824497609562	-0.0278539838169829	243	mean	0.5	ROM
0.32	-0.0820369209532462	-0.137610373366482	-0.0264634685400105	243	mean	0.5	ROM
0.33	-0.133673114119165	-0.200216821359682	-0.0671294068786469	243	mean	0.5	ROM
0.33	-0.0783053462649626	-0.137106508353925	-0.0195041841760003	243	mean	0.5	ROM
0.34	-0.104941253561686	-0.182469236042891	-0.0274132710804821	243	mean	0.5	ROM
0.34	-0.0595999158308291	-0.115176387599651	-0.00402344406200681	243	mean	0.5	ROM
0.35	-0.11619908036548	-0.174240081202735	-0.0581580795282256	243	mean	0.5	ROM
0.35	-0.0915337696366202	-0.152931139084891	-0.0301364001883496	243	mean	0.5	ROM
0.36	-0.120054158140282	-0.19324464766854	-0.046863668612024	243	mean	0.5	ROM
0.36	-0.092256007359424	-0.150784946412553	-0.0337270683062946	243	mean	0.5	ROM
0.37	-0.13888656031087	-0.219428430052019	-0.0583446905697213	243	mean	0.5	ROM
0.37	-0.102427957212456	-0.181668907107708	-0.0231870073172047	243	mean	0.5	ROM
0.38	-0.145875590836442	-0.221420283195855	-0.0703308984770294	243	mean	0.5	ROM
0.38	-0.0857011567496681	-0.140812240709665	-0.0305900727896708	243	mean	0.5	ROM
0.39	-0.13018280217373	-0.207136299123208	-0.0532293052242515	243	mean	0.5	ROM
0.39	-0.0851195016641289	-0.148701838112317	-0.0215371652159405	243	mean	0.5	ROM
0.4	-0.0782540021678619	-0.135938401494618	-0.0205696028411059	243	mean	0.5	ROM
0.4	-0.0743688703452674	-0.131316162421007	-0.0174215782695276	243	mean	0.5	ROM
0.41	-0.0875950245880938	-0.148464902754699	-0.0267251464214889	243	mean	0.5	ROM
0.41	-0.0981462906833364	-0.154723586059962	-0.0415689953067109	243	mean	0.5	ROM
0.42	-0.0962879664955993	-0.15709280361136	-0.0354831293798387	243	mean	0.5	ROM
0.42	-0.0831343335138597	-0.155002772935411	-0.011265894092308	243	mean	0.5	ROM
0.43	-0.100603839850266	-0.16351703492579	-0.0376906447747417	243	mean	0.5	ROM
0.43	-0.120378357310665	-0.198502175175109	-0.0422545394462208	243	mean	0.5	ROM
0.44	-0.084809328730848	-0.147353494785887	-0.0222651626758087	243	mean	0.5	ROM
0.44	-0.0906407320701546	-0.150645264075948	-0.0306362000643608	243	mean	0.5	ROM
0.45	-0.0887773769008321	-0.151629819534762	-0.0259249342669021	243	mean	0.5	ROM
0.45	-0.132574440337042	-0.210683094673384	-0.0544657860006998	243	mean	0.5	ROM
0.46	-0.0811761451283005	-0.14226418505173	-0.0200881052048716	243	mean	0.5	ROM
0.46	-0.098390437178189	-0.154253114153587	-0.0425277602027914	243	mean	0.5	ROM
0.47	-0.0718459546159108	-0.126605471434308	-0.0170864377975141	243	mean	0.5	ROM
0.47	-0.0535767492230116	-0.110159425322464	0.00300592687644078	243	mean	0.5	ROM
0.48	-0.0444498362571684	-0.104033812340703	0.0151341398263659	243	mean	0.5	ROM
0.48	-0.0891263650962636	-0.167330890606595	-0.0109218395859325	243	mean	0.5	ROM
0.49	-0.0719389428561284	-0.134164122132847	-0.00971376357940991	243	mean	0.5	ROM
0.49	-0.119299158789693	-0.187898924383881	-0.0506993931955044	243	mean	0.5	ROM
0.5	-0.137567638352688	-0.21276084063952	-0.0623744360658557	243	mean	0.5	ROM
0.5	-0.133226501675272	-0.208333464696683	-0.0581195386538616	243	mean	0.5	ROM
0.51	-0.0717054516959345	-0.132093140729493	-0.011317762662376	243	mean	0.5	ROM
0.51	-0.102409083658372	-0.163038450268059	-0.0417797170486848	243	mean	0.5	ROM
0.52	-0.103037807999598	-0.163627236238198	-0.042448379760999	243	mean	0.5	ROM
0.52	-0.0333825415026993	-0.0922226735405355	0.0254575905351369	243	mean	0.5	ROM
0.53	-0.0840688072419225	-0.147149611655134	-0.0209880028287107	243	mean	0.5	ROM
0.53	-0.0926686698727476	-0.171987077995786	-0.0133502617497094	243	mean	0.5	ROM
0.54	-0.0795086631670369	-0.13907562979879	-0.0199416965352834	243	mean	0.5	ROM
0.54	-0.0582012777765055	-0.12081713012009	0.00441457456707924	243	mean	0.5	ROM
0.55	-0.0766381352152008	-0.138077568557425	-0.0151987018729766	243	mean	0.5	ROM
0.55	-0.0874010365811346	-0.148890017868315	-0.0259120552939542	243	mean	0.5	ROM
0.56	-0.122371097652662	-0.182899664229526	-0.0618425310757986	243	mean	0.5	ROM
0.56	-0.142681624838647	-0.207729351199614	-0.0776338984776814	243	mean	0.5	ROM
0.57	-0.103453728339485	-0.166384493956626	-0.0405229627223431	243	mean	0.5	ROM
0.57	-0.0814045757683873	-0.14535486475849	-0.0174542867782848	243	mean	0.5	ROM
0.58	-0.0633282175512221	-0.140544777161442	0.0138883420589981	243	mean	0.5	ROM
0.58	-0.141352822748175	-0.208365725621925	-0.0743399198744241	243	mean	0.5	ROM
0.59	-0.0870968861963952	-0.146151863524579	-0.0280419088682112	243	mean	0.5	ROM
0.59	-0.0817332603460232	-0.148006538446623	-0.0154599822454232	243	mean	0.5	ROM
0.6	-0.0735010831597729	-0.131948676009511	-0.0150534903100346	243	mean	0.5	ROM
0.6	-0.0860362641957272	-0.151864522828408	-0.0202080055630459	243	mean	0.5	ROM
0.61	-0.0560891237882755	-0.119085563270108	0.00690731569355665	243	mean	0.5	ROM
0.61	-0.119195077258473	-0.179165016677639	-0.0592251378393079	243	mean	0.5	ROM
0.62	-0.11583112375599	-0.189480940081181	-0.0421813074307994	243	mean	0.5	ROM
0.62	-0.084554713283319	-0.147952735363866	-0.0211566912027719	243	mean	0.5	ROM
0.63	-0.105797339432064	-0.185413358605077	-0.0261813202590508	243	mean	0.5	ROM
0.63	-0.131469084492694	-0.215216167660387	-0.0477220013250004	243	mean	0.5	ROM
0.64	-0.0756904274389112	-0.139376427259767	-0.0120044276180557	243	mean	0.5	ROM
0.64	-0.082930769741633	-0.14090151961627	-0.0249600198669962	243	mean	0.5	ROM
0.65	-0.0911298852596811	-0.154123279574429	-0.0281364909449333	243	mean	0.5	ROM
0.65	-0.111897081002184	-0.172097167588082	-0.0516969944162866	243	mean	0.5	ROM
0.66	-0.0778332658901249	-0.142560736391521	-0.0131057953887289	243	mean	0.5	ROM
0.66	-0.123129568936875	-0.186289615885304	-0.0599695219884464	243	mean	0.5	ROM
0.67	-0.0581987598177515	-0.117675201715139	0.00127768207963559	243	mean	0.5	ROM
0.67	-0.124901972153938	-0.192573135582139	-0.0572308087257372	243	mean	0.5	ROM
0.68	-0.126562081162958	-0.194554080507294	-0.0585700818186224	243	mean	0.5	ROM
0.68	-0.0984702564283301	-0.164314965777703	-0.0326255470789575	243	mean	0.5	ROM
0.69	-0.119795670172671	-0.183233948720007	-0.0563573916253358	243	mean	0.5	ROM
0.69	-0.052565951743088	-0.127981670907886	0.0228497674217101	243	mean	0.5	ROM
0.7	-0.125282860786212	-0.184743225608473	-0.0658224959639514	243	mean	0.5	ROM
0.7	-0.100549164759221	-0.169085421021035	-0.0320129084974068	243	mean	0.5	ROM
0.71	-0.0862955632937009	-0.150936288264194	-0.0216548383232077	243	mean	0.5	ROM
0.71	-0.128878382107099	-0.189858701998614	-0.0678980622155839	243	mean	0.5	ROM
0.72	-0.109250846955183	-0.167383491192362	-0.0511182027180042	243	mean	0.5	ROM
0.72	-0.0498884952428745	-0.112796968322024	0.0130199778362752	243	mean	0.5	ROM
0.73	-0.0548922239795749	-0.118205702873895	0.00842125491474507	243	mean	0.5	ROM
0.73	-0.129660001423945	-0.191105589282819	-0.0682144135650698	243	mean	0.5	ROM
0.74	-0.0602263109261602	-0.123486853789335	0.00303423193701424	243	mean	0.5	ROM
0.74	-0.120664668803191	-0.183722597225238	-0.0576067403811433	243	mean	0.5	ROM
0.75	-0.084558805411415	-0.146916678682643	-0.0222009321401868	243	mean	0.5	ROM
0.75	-0.102268457857066	-0.169821304069852	-0.0347156116442792	243	mean	0.5	ROM
0.76	-0.0835143340381964	-0.154660903291866	-0.0123677647845265	243	mean	0.5	ROM
0.76	-0.140579364678507	-0.215541897952791	-0.0656168314042219	243	mean	0.5	ROM
0.77	-0.139382959480373	-0.203306066802867	-0.075459852157878	243	mean	0.5	ROM
0.77	-0.0954521128202903	-0.174331044160834	-0.0165731814797462	243	mean	0.5	ROM
0.78	-0.127461913444804	-0.19450512082052	-0.0604187060690882	243	mean	0.5	ROM
0.78	-0.0698865200689553	-0.147832924918973	0.00805988478106279	243	mean	0.5	ROM
0.79	-0.0857452622094957	-0.147511288620398	-0.0239792357985936	243	mean	0.5	ROM
0.79	-0.119216560197642	-0.184815232615212	-0.0536178877800726	243	mean	0.5	ROM
0.8	-0.0979080867543481	-0.15840030890559	-0.0374158646031064	243	mean	0.5	ROM
0.8	-0.100070446747525	-0.166786995994878	-0.0333538975001725	243	mean	0.5	ROM
0.81	-0.0790345625336798	-0.141146055577312	-0.0169230694900477	243	mean	0.5	ROM
0.81	-0.0769061848700696	-0.141678728570487	-0.0121336411696518	243	mean	0.5	ROM
0.82	-0.106302366246162	-0.164937121725054	-0.047667610767269	243	mean	0.5	ROM
0.82	-0.121384890770253	-0.201534167967305	-0.0412356135732016	243	mean	0.5	ROM
0.83	-0.0200773533422609	-0.0783751766541762	0.0382204699696543	243	mean	0.5	ROM
0.83	-0.0882154582585746	-0.151799453745142	-0.0246314627720069	243	mean	0.5	ROM
0.84	-0.0969893451161768	-0.177840840835248	-0.0161378493971056	243	mean	0.5	ROM
0.84	-0.0713458144508892	-0.136953362747512	-0.00573826615426609	243	mean	0.5	ROM
0.85	-0.100901655304881	-0.168055457633124	-0.0337478529766382	243	mean	0.5	ROM
0.85	-0.0710657350356225	-0.141860541446622	-0.00027092862462276	243	mean	0.5	ROM
0.86	-0.0686298822484231	-0.13356579656306	-0.00369396793378615	243	mean	0.5	ROM
0.86	-0.117185737609514	-0.196162885270963	-0.0382085899480655	243	mean	0.5	ROM
0.87	-0.117194962770787	-0.184235487033652	-0.0501544385079224	243	mean	0.5	ROM
0.87	-0.127730395917338	-0.194116047428465	-0.0613447444062117	243	mean	0.5	ROM
0.88	-0.128712975499768	-0.197895310181553	-0.0595306408179826	243	mean	0.5	ROM
0.88	-0.0780943394317653	-0.153338157665913	-0.00285052119761735	243	mean	0.5	ROM
0.89	-0.102251024310814	-0.165645628494808	-0.038856420126819	243	mean	0.5	ROM
0.89	-0.0825408323685437	-0.150558725232285	-0.0145229395048021	243	mean	0.5	ROM
0.9	-0.0590218537112856	-0.127927827393625	0.00988411997105407	243	mean	0.5	ROM
0.9	-0.0905574632274515	-0.153883860332948	-0.0272310661219552	243	mean	0.5	ROM
0.91	-0.0556076518056027	-0.123095164133789	0.0118798605225837	243	mean	0.5	ROM
0.91	-0.066119739761332	-0.128018319048817	-0.0042211604738472	243	mean	0.5	ROM
0.92	-0.0704734281063853	-0.133030861085135	-0.00791599512763577	243	mean	0.5	ROM
0.92	-0.0793320032183287	-0.138545546770054	-0.0201184596666033	243	mean	0.5	ROM
0.93	-0.0754231190083919	-0.145973154628042	-0.00487308338874219	243	mean	0.5	ROM
0.93	-0.0655752833745194	-0.127960063515127	-0.00319050323391228	243	mean	0.5	ROM
0.94	-0.0706665986791139	-0.139399719813847	-0.00193347754438092	243	mean	0.5	ROM
0.94	-0.0994677282095998	-0.164080938843443	-0.0348545175757567	243	mean	0.5	ROM
0.95	-0.0602317881622088	-0.127259001219325	0.00679542489490748	243	mean	0.5	ROM
0.95	-0.145716351755186	-0.212740692399669	-0.0786920111107029	243	mean	0.5	ROM
0.96	-0.0679538705923046	-0.132324091310169	-0.0035836498744401	243	mean	0.5	ROM
0.96	-0.10640135966839	-0.16773056617834	-0.0450721531584399	243	mean	0.5	ROM
0.97	-0.0629609107734865	-0.124917250539717	-0.00100457100725561	243	mean	0.5	ROM
0.97	-0.111777598007475	-0.17765588971056	-0.0458993063043892	243	mean	0.5	ROM
0.98	-0.0488226060735189	-0.1168003027656	0.0191550906185622	243	mean	0.5	ROM
0.98	-0.123559855963238	-0.188197299735473	-0.0589224121910033	243	mean	0.5	ROM
0.02	-0.106527514583721	-0.177167139552564	-0.0358878896148791	243	pmm	0.5	ROM
0.02	-0.0543558571662921	-0.109374117196271	0.000662402863686476	243	pmm	0.5	ROM
0.03	-0.073601914554542	-0.129369600019348	-0.0178342290897364	243	pmm	0.5	ROM
0.03	-0.110862505702196	-0.185343035781953	-0.0363819756224381	243	pmm	0.5	ROM
0.04	-0.0811474309945007	-0.138387645342106	-0.0239072166468953	243	pmm	0.5	ROM
0.04	-0.145824518357966	-0.215524983804303	-0.0761240529116301	243	pmm	0.5	ROM
0.05	-0.126411957635484	-0.203049684284293	-0.0497742309866745	243	pmm	0.5	ROM
0.05	-0.135967606031321	-0.214982691366857	-0.0569525206957856	243	pmm	0.5	ROM
0.06	-0.155790344704459	-0.22248007392633	-0.0891006154825887	243	pmm	0.5	ROM
0.06	-0.0876124930172843	-0.160125428519089	-0.0150995575154794	243	pmm	0.5	ROM
0.07	-0.0942514123627493	-0.155911910407822	-0.0325909143176763	243	pmm	0.5	ROM
0.07	-0.081426224032878	-0.136496972354351	-0.0263554757114048	243	pmm	0.5	ROM
0.08	-0.120068744635566	-0.190563378185638	-0.049574111085494	243	pmm	0.5	ROM
0.08	-0.128771690045334	-0.204104293620591	-0.0534390864700764	243	pmm	0.5	ROM
0.09	-0.118997508680795	-0.195528576152103	-0.0424664412094884	243	pmm	0.5	ROM
0.09	-0.106120624017111	-0.167921095250411	-0.0443201527838119	243	pmm	0.5	ROM
0.1	-0.0963724339859754	-0.147314622543364	-0.045430245428587	243	pmm	0.5	ROM
0.1	-0.115526831975117	-0.19509406795023	-0.035959596000003	243	pmm	0.5	ROM
0.11	-0.0978508164147985	-0.158391057255381	-0.0373105755742158	243	pmm	0.5	ROM
0.11	-0.101366333957492	-0.178134958528718	-0.0245977093862661	243	pmm	0.5	ROM
0.12	-0.0951873405621283	-0.15449549879878	-0.0358791823254764	243	pmm	0.5	ROM
0.12	-0.0709177179906803	-0.124582332741698	-0.0172531032396626	243	pmm	0.5	ROM
0.13	-0.0920725158766699	-0.146781739057943	-0.0373632926953969	243	pmm	0.5	ROM
0.13	-0.108822336581479	-0.178634731616176	-0.0390099415467814	243	pmm	0.5	ROM
0.14	-0.0736770230157345	-0.12736943694122	-0.0199846090902488	243	pmm	0.5	ROM
0.14	-0.131876498029867	-0.192002363301929	-0.0717506327578056	243	pmm	0.5	ROM
0.15	-0.109514937828526	-0.178021064270039	-0.0410088113870131	243	pmm	0.5	ROM
0.15	-0.110777894671089	-0.183645144186247	-0.0379106451559307	243	pmm	0.5	ROM
0.16	-0.0847904019216741	-0.158278824751682	-0.0113019790916662	243	pmm	0.5	ROM
0.16	-0.142356398595685	-0.218942470638556	-0.065770326552814	243	pmm	0.5	ROM
0.17	-0.128142040123351	-0.185753538758269	-0.0705305414884334	243	pmm	0.5	ROM
0.17	-0.0657374475718151	-0.119097907050015	-0.0123769880936156	243	pmm	0.5	ROM
0.18	-0.100463934572741	-0.159866318123728	-0.0410615510217538	243	pmm	0.5	ROM
0.18	-0.112363195782966	-0.187419790031589	-0.0373066015343439	243	pmm	0.5	ROM
0.19	-0.143458148093502	-0.222866086434944	-0.0640502097520595	243	pmm	0.5	ROM
